id,smirks,sources,hash
EVODEX.1-C607,[H]-[#6]1:[#6](-[H]):[#6](-[H]):[#6](-[#6](=[#8])-[#7](-[H])-[#6](-[H])(-[H])-[#6](=[#8])-[#7:8]):[#6](-[H]):[#6]:1-[H]>>[H]-[#7:8],"EVODEX.1-P4851,EVODEX.1-P4869,EVODEX.1-P4870,EVODEX.1-P4907,EVODEX.1-P4927",27157618718608173014973622797453092654656102666692040042634399898020780863074
EVODEX.1-C608,[H]-[#6]1:[#6](-[H]):[#6](-[H]):[#6](-[#6](-[H])(-[H])-[#8]-[#6](=[#8])-[#7](-[H])-[#6](-[H])(-[H])-[#6](=[#8])-[#7:13]):[#6](-[H]):[#6]:1-[H]>>[H]-[#7:13],"EVODEX.1-P4861,EVODEX.1-P4887,EVODEX.1-P4893,EVODEX.1-P5219,EVODEX.1-P5220",112395743037495364181537682381346606017150155938914224439244608590236681352812
EVODEX.1-C609,[H]-[#7]=[#6](-[#7](-[H])-[H])-[#7](-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6@@](-[H])(-[#6](=[#8])-[#7:29])-[#7](-[H])-[#6](=[#8])-[#6@@](-[H])(-[#7](-[H])-[#6](=[#8])-[#6@@]1(-[H])-[#7](-[#6](=[#8])-[#6@@](-[H])(-[#7](-[H])-[#6](=[#8])-[#6@@](-[H])(-[#7](-[H])-[#6](=[#8])-[#6](-[H])(-[H])-[#7](-[H])-[#6](=[#8])-[#6]2:[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6]:2-[#7](-[H])-[H])-[#6](-[H])(-[H])-[#6]2:[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6]:2-[H])-[#6](-[H])(-[H])-[#8]-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6]-1(-[H])-[H])-[#6](-[H])(-[H])-[#6]1:[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6]:1-[H]>>[H]-[#7:29],"EVODEX.1-P4862,EVODEX.1-P4863,EVODEX.1-P4864,EVODEX.1-P4865,EVODEX.1-P5013",107391314534709548156356916787677245938777934075290109436023111837237337634371
EVODEX.1-C610,[H]-[#7](-[#6](=[#8])-[#6](-[H])(-[H])-[H])-[#6@](-[H])(-[#6](=[#8])-[#7:9])-[#6](-[H])(-[H])-[H]>>[H]-[#7:9],"EVODEX.1-P4868,EVODEX.1-P4886,EVODEX.1-P4961,EVODEX.1-P4964,EVODEX.1-P4966",104924094086524226393865576543544998480747663182864911673444504153046130323746
EVODEX.1-C611,([#7:14]-[#6:15].[#6@:2]).[H]-[#8:26]>>([H]-[#7:14].[#6@@:2]).[#6:15]-[#8:26],"EVODEX.1-P4875,EVODEX.1-P4876,EVODEX.1-P4901,EVODEX.1-P5815,EVODEX.1-P5820",71637124744266976090753322151986021233662769904067424040345534697529394888508
EVODEX.1-C612,([#7:25](-[#6@:14])-[#6:26].[#6@:5]).[H]-[#8:70]>>[#6:26]-[#8:70].([H]-[#7:25]-[#6:14].[#6@@:5]),"EVODEX.1-P4877,EVODEX.1-P5062,EVODEX.1-P5306,EVODEX.1-P5329,EVODEX.1-P5355",91380361941451412981100134110454025511884722228544756149799402573894544852047
EVODEX.1-C613,[H]-[#6]1:[#6](-[H]):[#6](-[H]):[#6](-[#6](-[H])(-[H])-[#8]-[#6](=[#8])-[#7](-[H])-[#6](-[H])(-[H])-[#6](=[#8])-[#7]2-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6@@]-2(-[H])-[#6](=[#8])-[#7:14]):[#6](-[H]):[#6]:1-[H]>>[H]-[#7:14],"EVODEX.1-P4879,EVODEX.1-P5038,EVODEX.1-P5039,EVODEX.1-P5041,EVODEX.1-P5051",20425850135924489426096008170173951851028242366690205982519696797350957257504
EVODEX.1-C614,[H]-[#6]1:[#6](-[H]):[#6](-[H]):[#6](-[#6](=[#8])-[#7:4]):[#6](-[H]):[#6]:1-[H]>>[H]-[#7:4],"EVODEX.1-P4882,EVODEX.1-P4947,EVODEX.1-P5646,EVODEX.1-P5647,EVODEX.1-P5651",73389336275066091881212846677346073042269294459697415235233721416989938875128
EVODEX.1-C615,[H]-[#8]-[#6](=[#8])-[#6@@](-[H])(-[#7](-[H])-[#6:10])-[#6](-[H])(-[H])-[H]>>[H]-[#8]-[#6:10],"EVODEX.1-P4884,EVODEX.1-P4924,EVODEX.1-P4948,EVODEX.1-P4949,EVODEX.1-P4959",57749191485569719717336914479460533281645772968656131782484381441886423814312
EVODEX.1-C616,[H]-[#6]1:[#6](-[H]):[#6](-[H]):[#6](-[#6](-[H])(-[H])-[#8]-[#6](=[#8])-[#7](-[H])-[#6@](-[H])(-[#6](=[#8])-[#7:13])-[#6](-[H])(-[H])-[#6]2:[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6]:2-[H]):[#6](-[H]):[#6]:1-[H]>>[H]-[#7:13],"EVODEX.1-P4895,EVODEX.1-P4896,EVODEX.1-P5300,EVODEX.1-P5361,EVODEX.1-P5407",19462773008855828698422176746343416612421323316025413042945872959079233880907
EVODEX.1-C617,[H]-[#8]-[#6](=[#8])-[#6@@](-[H])(-[#7](-[H])-[#6:8])-[#6](-[H])(-[H])-[#6]1:[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6]:1-[H]>>[H]-[#8]-[#6:8],"EVODEX.1-P4898,EVODEX.1-P4911,EVODEX.1-P4938,EVODEX.1-P5546,EVODEX.1-P5833",9954173546050926548485857867330769682584017776901955668392698579705713277791
EVODEX.1-C618,[H]-[#8]-[#6](=[#8])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6@@](-[H])(-[#6](=[#8])-[#7:5])-[#7](-[H])-[#6](=[#8])-[#8]-[#6](-[H])(-[H])-[#6]1:[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6]:1-[H]>>[H]-[#7:5],"EVODEX.1-P4900,EVODEX.1-P5016,EVODEX.1-P5018,EVODEX.1-P5020,EVODEX.1-P5021",66707464980745045235429696559251569242166758146213246395797056821645016356506
EVODEX.1-C619,[H]-[#8]-[#6](=[#8])-[#6@@](-[H])(-[#7](-[H])-[#6:10])-[#6](-[H])(-[H])-[H].[H]-[#8:18]>>[#6:10]-[#8:18],"EVODEX.1-P4903,EVODEX.1-P4904,EVODEX.1-P4925,EVODEX.1-P4946,EVODEX.1-P4958",63809053901554555134791503243371745908186935126958457840287483036276432509718
EVODEX.1-C620,[H]-[#8]-[#6](=[#8])-[#6](-[H])(-[H])-[#6@@](-[H])(-[#6](=[#8])-[#8]-[H])-[#7](-[H])-[#6:8]>>[H]-[#8]-[#6:8],"EVODEX.1-P4918,EVODEX.1-P5305,EVODEX.1-P5519,EVODEX.1-P5520,EVODEX.1-P5557",67865651013491628961628208933120925302360421524083745633682224896721952927884
EVODEX.1-C621,[H]-[#6]1:[#6](-[H]):[#6](-[H]):[#6](-[#6](-[H])(-[H])-[#8]-[#6](=[#8])-[#7:6]):[#6](-[H]):[#6]:1-[H]>>[H]-[#7:6],"EVODEX.1-P4919,EVODEX.1-P5524,EVODEX.1-P5560,EVODEX.1-P5714,EVODEX.1-P5767",90710916993316638182605036434101244771113477701759306681947260572495682014872
EVODEX.1-C622,[H]-[#7](-[#6](-[H])(-[H])-[H])-[#6:3].[H]-[#8:7]>>[#6:3]-[#8:7],"EVODEX.1-P4930,EVODEX.1-P5654,EVODEX.1-P5655,EVODEX.1-P5656,EVODEX.1-P5670",2309743988144047698149489027281321503383595510520408892590441936416503566961
EVODEX.1-C623,[H]-[#7](-[#6](-[H])(-[H])-[H])-[#6:3]>>[H]-[#8]-[#6:3],"EVODEX.1-P4931,EVODEX.1-P5579,EVODEX.1-P5657,EVODEX.1-P5659,EVODEX.1-P5671",52472893134302997553280520759245373351768175308023396287315979542161374371656
EVODEX.1-C624,[H]-[#8]-[#6](=[#8])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6@@](-[H])(-[#6](=[#8])-[#8]-[H])-[#7](-[H])-[#6:30]>>[H]-[#8]-[#6:30],"EVODEX.1-P4934,EVODEX.1-P4935,EVODEX.1-P5713,EVODEX.1-P6970,EVODEX.1-P7025",31818956247211547302140669394548496857786786941121367444038408024639703170137
EVODEX.1-C625,[H]-[#7]=[#6](-[#7](-[H])-[H])-[#7](-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6@@](-[H])(-[#6](=[#8])-[#7:21])-[#7](-[H])-[#6](=[#8])-[#6@@](-[H])(-[#7](-[H])-[#6](=[#8])-[#6]1:[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6]:1-[#7](-[H])-[H])-[#6](-[H])(-[H])-[#6]1:[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6]:1-[H]>>[H]-[#7:21],"EVODEX.1-P4953,EVODEX.1-P4954,EVODEX.1-P4955,EVODEX.1-P5009,EVODEX.1-P5071",55483151672189685097710614429249942452617936691607900264254588662336278484673
EVODEX.1-C626,[H]-[#8]-[#6](=[#8])-[#6@@](-[H])(-[#7](-[H])-[#6:6])-[#6@](-[H])(-[#8]-[H])-[#6](-[H])(-[H])-[H]>>[H]-[#8]-[#6:6],"EVODEX.1-P4968,EVODEX.1-P4982,EVODEX.1-P5509,EVODEX.1-P5530,EVODEX.1-P5550",111980070190173145694620745010037210178892476688207830970964095511594915893591
EVODEX.1-C627,[H]-[#7]1-[#6](=[#8])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6@@]-1(-[H])-[#6](=[#8])-[#7:9]>>[H]-[#7:9],"EVODEX.1-P4976,EVODEX.1-P4977,EVODEX.1-P4980,EVODEX.1-P4984,EVODEX.1-P4993",63003045426124381414886955077770485696941195556238981254668099976443479528488
EVODEX.1-C628,[H]-[#8]-[#6](=[#8])-[#6@@](-[H])(-[#7](-[H])-[H])-[#6](-[H])(-[H])-[#6](=[#8])-[#7:6]>>[H]-[#7:6],"EVODEX.1-P4989,EVODEX.1-P4991,EVODEX.1-P4992,EVODEX.1-P5622,EVODEX.1-P5623",29881646189851919359812317037976382771495787296675183805640353063633760989160
EVODEX.1-C629,[H]-[#8]-[#6:48]>>[H]-[#6]1:[#6](-[#7](-[H])-[#6:48]):[#6](-[H]):[#6]2:[#8]:[#6](=[#8]):[#6](-[H]):[#6](-[#6](-[H])(-[H])-[H]):[#6]:2:[#6]:1-[H],"EVODEX.1-P4996,EVODEX.1-P5073,EVODEX.1-P5100,EVODEX.1-P5101,EVODEX.1-P5138",4062428684351017013480632009151294515968883188626654499514984921230730698744
EVODEX.1-C630,[H]-[#8]-[#6](=[#8])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6@@](-[H])(-[#6](=[#8])-[#7](-[H])-[#6@](-[H])(-[#6](=[#8])-[#7:45])-[#6](-[H])(-[H])-[#6]1:[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6]:1-[H])-[#7](-[H])-[#6](=[#8])-[#6@@](-[H])(-[#7](-[H])-[#6](=[#8])-[#6@@]1(-[H])-[#7](-[#6](=[#8])-[#6@@](-[H])(-[#7](-[H])-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#7](-[H])-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6]-1(-[H])-[H])-[#6@@](-[H])(-[#6](-[H])(-[H])-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[H]>>[H]-[#7:45],"EVODEX.1-P5000,EVODEX.1-P5001,EVODEX.1-P5002,EVODEX.1-P5003,EVODEX.1-P5004",74025308910244549809736038420742852464312820371090880744089898072900621771003
EVODEX.1-C631,[H]-[#7]=[#6](-[#7](-[H])-[H])-[#7](-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6@@](-[H])(-[#6](=[#8])-[#7:38])-[#7](-[H])-[#6](=[#8])-[#6@@](-[H])(-[#7](-[H])-[#6](=[#8])-[#6@@](-[H])(-[#7](-[H])-[#6](=[#8])-[#6]1:[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6]:1-[#7](-[H])-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#7](-[H])-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[#6](-[H])(-[H])-[H])-[#6](-[H])(-[H])-[H]>>[H]-[#7:38],"EVODEX.1-P5014,EVODEX.1-P5203,EVODEX.1-P5234,EVODEX.1-P5235,EVODEX.1-P5236",31893960423223498227253562020258391148128810074958622343670457888679612548454
EVODEX.1-C632,[H]-[#8]-[#6](=[#8])-[#6@@](-[H])(-[#7](-[H])-[#6](=[#8])-[#6@@](-[H])(-[#7](-[H])-[#6:70])-[#6](-[H])(-[H])-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[#6](-[H])(-[H])-[H])-[#6](-[H])(-[H])-[H]>>[H]-[#8]-[#6:70],"EVODEX.1-P5033,EVODEX.1-P5035,EVODEX.1-P5037,EVODEX.1-P5116,EVODEX.1-P5343",79526774419829352179284428399455560479877104293954775399867390898244755329065
EVODEX.1-C633,[H]-[#8]-[#6](=[#8])-[#6@@](-[H])(-[#7](-[H])-[#6](=[#8])-[#6@@](-[H])(-[#7](-[H])-[#6:7])-[#6](-[H])(-[H])-[#6](-[H])(-[#6](-[H])(-[H])-[H])-[#6](-[H])(-[H])-[H])-[#6](-[H])(-[H])-[H].[H]-[#8:40]>>[#6:7]-[#8:40],"EVODEX.1-P5042,EVODEX.1-P5351,EVODEX.1-P5367,EVODEX.1-P5368,EVODEX.1-P5370",97953300880656413409762778296004953196651879599693894600742340402289074299036
EVODEX.1-C634,[H]-[#6]1:[#6](-[#7](-[H])-[#6:15]):[#6](-[H]):[#6]2:[#6](-[#6](-[H])(-[H])-[#6](=[#8])-[#7](-[H])-[H]):[#6](-[H]):[#6](=[#8]):[#8]:[#6]:2:[#6]:1-[H]>>[H]-[#8]-[#6:15],"EVODEX.1-P5048,EVODEX.1-P5052,EVODEX.1-P5054,EVODEX.1-P5057,EVODEX.1-P5058",15327612155389170864165753143276854860812560676894376895462828536748557284918
EVODEX.1-C635,[H]-[#7]=[#6](-[#7](-[H])-[H])-[#7:4]>>[H]-[#7:4],"EVODEX.1-P5060,EVODEX.1-P5131,EVODEX.1-P5197,EVODEX.1-P5229,EVODEX.1-P5884",10670247742384643215946274492344445390220653024572372694210228027103558014839
EVODEX.1-C636,[H]-[#6]1:[#6](-[H]):[#6](-[H]):[#6](-[#6](-[H])(-[H])-[#6@@](-[H])(-[#6](=[#8])-[#7:38])-[#7](-[H])-[#6](=[#8])-[#6@@](-[H])(-[#7](-[H])-[#6](=[#8])-[#6@@](-[H])(-[#7](-[H])-[#6](=[#8])-[#6]2:[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6]:2-[#7](-[H])-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#7](-[H])-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[#6](-[H])(-[H])-[H])-[#6](-[H])(-[H])-[H]):[#6](-[H]):[#6]:1-[H]>>[H]-[#7:38],"EVODEX.1-P5066,EVODEX.1-P5067,EVODEX.1-P5068,EVODEX.1-P5069,EVODEX.1-P5070",103812316038175597695985213425483433302856291887571990095042572255660919276032
EVODEX.1-C637,[#6:36]-[#8:38]>>[H]-[#6]1:[#6](-[#7](-[H])-[#6:36]):[#6](-[H]):[#6]2:[#8]:[#6](=[#8]):[#6](-[H]):[#6](-[#6](-[H])(-[H])-[H]):[#6]:2:[#6]:1-[H].[H]-[#8:38],"EVODEX.1-P5074,EVODEX.1-P5080,EVODEX.1-P5085,EVODEX.1-P5087,EVODEX.1-P5227",45912775818096012482458933734346485628870327718666981533318403405153590761493
EVODEX.1-C638,[H]-[#7:35]>>[H]-[#7]=[#6](-[#7](-[H])-[H])-[#7](-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6@@](-[H])(-[#6](=[#8])-[#7:35])-[#7](-[H])-[#6](=[#8])-[#6](-[H])(-[H])-[#7](-[H])-[#6](=[#8])-[#6](-[H])(-[H])-[#7](-[H])-[#6](=[#8])-[#6@@](-[H])(-[#7](-[H])-[#6](=[#8])-[#6]1:[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6]:1-[#7](-[H])-[H])-[#6](-[H])(-[H])-[H],"EVODEX.1-P5081,EVODEX.1-P5089,EVODEX.1-P5091,EVODEX.1-P5093,EVODEX.1-P5096",91197080242618687349045350368713434077899326917689352164232351062864952684686
EVODEX.1-C639,[H]-[#7]=[#6](-[#7](-[H])-[H])-[#7](-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6@@](-[H])(-[#6](=[#8])-[#7:7])-[#7](-[H])-[#6](=[#8])-[#6](-[H])(-[H])-[#7](-[H])-[#6](=[#8])-[#6](-[H])(-[H])-[#7](-[H])-[#6](=[#8])-[#6@@](-[H])(-[#7](-[H])-[#6](=[#8])-[#6]1:[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6]:1-[#7](-[H])-[H])-[#6](-[H])(-[H])-[H]>>[H]-[#7:7],"EVODEX.1-P5082,EVODEX.1-P5092,EVODEX.1-P5094,EVODEX.1-P5097,EVODEX.1-P5183",11136545715351833281762714745660292343950097709973985945371489597988098523144
EVODEX.1-C640,[H]-[#7]=[#6](-[#7](-[H])-[H])-[#7](-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6@@](-[H])(-[#6](=[#8])-[#7:14])-[#7](-[H])-[#6](=[#8])-[#6@@]1(-[H])-[#7](-[#6](=[#8])-[#6@](-[H])(-[#7](-[H])-[H])-[#6](-[H])(-[H])-[#6]2:[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6]:2-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6]-1(-[H])-[H]>>[H]-[#7:14],"EVODEX.1-P5086,EVODEX.1-P5121,EVODEX.1-P5140,EVODEX.1-P5141,EVODEX.1-P5142",110786497696730506239612098824793569638003960222668853414038874995621711488747
EVODEX.1-C641,[H]-[#7:31]>>[H]-[#7]=[#6](-[#7](-[H])-[H])-[#7](-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6@@](-[H])(-[#6](=[#8])-[#7:31])-[#7](-[H])-[#6](=[#8])-[#6]1:[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6]:1-[H],"EVODEX.1-P5102,EVODEX.1-P5216,EVODEX.1-P5281,EVODEX.1-P5285,EVODEX.1-P5288",112972546451273985203729686320878545718309514798971409565948676037456744720321
EVODEX.1-C642,[H]-[#7]=[#6](-[#7](-[H])-[H])-[#7](-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6@@](-[H])(-[#6](=[#8])-[#7:30])-[#7](-[H])-[#6](=[#8])-[#6@@](-[H])(-[#7](-[H])-[#6](=[#8])-[#6@@](-[H])(-[#7](-[H])-[#6](=[#8])-[#6](-[H])(-[H])-[#7](-[H])-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[#6](-[H])(-[H])-[H])-[#6](-[H])(-[H])-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](=[#8])-[#7](-[H])-[H]>>[H]-[#7:30],"EVODEX.1-P5115,EVODEX.1-P5117,EVODEX.1-P5118,EVODEX.1-P5119,EVODEX.1-P5120",89419741805601336113166677376649905406329785154596196496715670353269647079526
EVODEX.1-C643,[H]-[#6]1:[#6](-[H]):[#6](-[H]):[#6]2:[#6](-[#8]-[#6](-[H])(-[H])-[H]):[#6](-[H]):[#6](-[#7](-[H])-[#6:7]):[#6](-[H]):[#6]:2:[#6]:1-[H].[H]-[#8:49]>>[#6:7]-[#8:49],"EVODEX.1-P5123,EVODEX.1-P5125,EVODEX.1-P5126,EVODEX.1-P5205,EVODEX.1-P5208",99994354196987103721344705392898604517465177216178319452864789797821314291073
EVODEX.1-C644,[H]-[#6]1:[#6](-[H]):[#6](-[H]):[#6]2:[#6](-[#8]-[#6](-[H])(-[H])-[H]):[#6](-[H]):[#6](-[#7](-[H])-[#6:7]):[#6](-[H]):[#6]:2:[#6]:1-[H]>>[H]-[#8]-[#6:7],"EVODEX.1-P5124,EVODEX.1-P5127,EVODEX.1-P5206,EVODEX.1-P5232,EVODEX.1-P5237",93624957307920300494642392932984034727973538208451912018117680234992933170541
EVODEX.1-C645,[H]-[#8]-[#6]1:[#6](-[H]):[#6](-[H]):[#6](-[#6](-[H])(-[H])-[#6@@](-[H])(-[#6](=[#8])-[#7](-[H])-[#6@](-[H])(-[#6](=[#8])-[#7](-[H])-[#6@](-[H])(-[#6](=[#8])-[#7:40])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[H])-[#6](-[H])(-[H])-[#6]2:[#6](-[H]):[#6](-[H]):[#6](-[#8]-[H]):[#6](-[H]):[#6]:2-[H])-[#7](-[H])-[#6](=[#8])-[#6]2:[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6]:2-[#7](-[H])-[H]):[#6](-[H]):[#6]:1-[H]>>[H]-[#7:40],"EVODEX.1-P5144,EVODEX.1-P5145,EVODEX.1-P5146,EVODEX.1-P5147,EVODEX.1-P5148",72645857838427182333921286232028351161501638063671286935194622539323053104013
EVODEX.1-C646,([H]-[#8]-[#6](=[#8])-[#6@@](-[H])(-[#7](-[H])-[#6](=[#8])-[#6](-[H])(-[H])-[#7](-[H])-[#6](=[#8])-[#6@@](-[H])(-[#7](-[H])-[#6:19])-[#6](-[H])(-[H])-[#6](-[H])(-[#6](-[H])(-[H])-[H])-[#6](-[H])(-[H])-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[#6](-[H])(-[H])-[H])-[#6](-[H])(-[H])-[H].[#7:24]-[#6:25]).[H]-[#8:62].[H]-[#8:63]>>([H]-[#7:24].[#6:19]-[#8:62]).[#6:25]-[#8:63],"EVODEX.1-P5150,EVODEX.1-P5154,EVODEX.1-P5159,EVODEX.1-P5176,EVODEX.1-P5178",55545514794435893236012252155957059646308303036290196045324568524375990322469
EVODEX.1-C647,([H]-[#8]-[#6](=[#8])-[#6@@](-[H])(-[#7](-[H])-[#6](=[#8])-[#6](-[H])(-[H])-[#7](-[H])-[#6](=[#8])-[#6@@](-[H])(-[#7](-[H])-[#6:19])-[#6](-[H])(-[H])-[#6](-[H])(-[#6](-[H])(-[H])-[H])-[#6](-[H])(-[H])-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[#6](-[H])(-[H])-[H])-[#6](-[H])(-[H])-[H].[#7:24]-[#6:25])>>([H]-[#8]-[#6:19].[#7:24]-[H]).[H]-[#8]-[#6:25],"EVODEX.1-P5151,EVODEX.1-P5161,EVODEX.1-P5170,EVODEX.1-P5175,EVODEX.1-P5179",89937028973926030026624276198363951999114658363491873913424928725399661758886
EVODEX.1-C648,[H]-[#7](-[H])-[#6](-[H])(-[H])-[#6](=[#8])-[#7](-[H])-[#6@](-[H])(-[#6](=[#8])-[#7](-[H])-[#6@](-[H])(-[#6](=[#8])-[#7](-[H])-[#6@](-[H])(-[#6](=[#8])-[#7:24])-[#6](-[H])(-[#6](-[H])(-[H])-[H])-[#6](-[H])(-[H])-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[#6](-[H])(-[H])-[H])-[#6](-[H])(-[H])-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[#6](-[H])(-[H])-[H])-[#6](-[H])(-[H])-[H]>>[H]-[#7:24],"EVODEX.1-P5152,EVODEX.1-P5155,EVODEX.1-P5157,EVODEX.1-P5164,EVODEX.1-P5168",84197195227875467480301036967962835053760837513604260996991328526024828753358
EVODEX.1-C649,[H]-[#8]-[#6](=[#8])-[#6@@](-[H])(-[#7](-[H])-[#6](=[#8])-[#6](-[H])(-[H])-[#7](-[H])-[#6](=[#8])-[#6@@](-[H])(-[#7](-[H])-[#6:19])-[#6](-[H])(-[H])-[#6](-[H])(-[#6](-[H])(-[H])-[H])-[#6](-[H])(-[H])-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[#6](-[H])(-[H])-[H])-[#6](-[H])(-[H])-[H].[H]-[#8:63]>>[#6:19]-[#8:63],"EVODEX.1-P5153,EVODEX.1-P5158,EVODEX.1-P5162,EVODEX.1-P5166,EVODEX.1-P5171",22555093282149035253013987207980069568979390253419363864730058698508159643854
EVODEX.1-C650,[H]-[#8]-[#6](=[#8])-[#6@@](-[H])(-[#7](-[H])-[#6](=[#8])-[#6](-[H])(-[H])-[#7](-[H])-[#6](=[#8])-[#6@@](-[H])(-[#7](-[H])-[#6:33])-[#6](-[H])(-[H])-[#6](-[H])(-[#6](-[H])(-[H])-[H])-[#6](-[H])(-[H])-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[#6](-[H])(-[H])-[H])-[#6](-[H])(-[H])-[H]>>[H]-[#8]-[#6:33],"EVODEX.1-P5163,EVODEX.1-P5167,EVODEX.1-P5169,EVODEX.1-P5173,EVODEX.1-P5177",48118341663541267284622370571095198351047780018673104574784713588379375109476
EVODEX.1-C651,[H]-[#8]-[#6](-[H])(-[H])-[#6@@](-[H])(-[#6](=[#8])-[#7]1-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6@@]-1(-[H])-[#6](=[#8])-[#7:17])-[#7](-[H])-[#6](=[#8])-[#6@@](-[H])(-[#7](-[H])-[#6](=[#8])-[#6](-[H])(-[H])-[#7](-[H])-[#6](=[#8])-[#6]1:[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6]:1-[#7](-[H])-[H])-[#6](-[H])(-[H])-[#6]1:[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6]:1-[H]>>[H]-[#7:17],"EVODEX.1-P5182,EVODEX.1-P5393,EVODEX.1-P5394,EVODEX.1-P5395,EVODEX.1-P5397",49901905406074882193530787441310794959263496494597289786894319964678789161406
EVODEX.1-C652,[H]-[#8]-[#6](=[#8])-[#6](-[H])(-[H])-[#7](-[H])-[#6](=[#8])-[#6@@](-[H])(-[#7](-[H])-[#6](=[#8])-[#6@@](-[H])(-[#7](-[H])-[#6:7])-[#6@@](-[H])(-[#6](-[H])(-[H])-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[H])-[#6](-[H])(-[#6](-[H])(-[H])-[H])-[#6](-[H])(-[H])-[H].[H]-[#8:63]>>[#6:7]-[#8:63],"EVODEX.1-P5186,EVODEX.1-P5190,EVODEX.1-P5191,EVODEX.1-P5193,EVODEX.1-P5194",74478342713988933969818857328312220544907086220389486349740026891572859252954
