id,smirks,sources
EVODEX.2-D357,[#6]-[#6](=[#8])-[#6:53](-[#8:54])(-[#6:55])-[#6:59]>>[#8:54]-[#6@:53](-[#6:55])(-[#6:59])-[#1],"EVODEX.2-P1631,EVODEX.2-P1670,EVODEX.2-P1934,EVODEX.2-P3689,EVODEX.2-P3746"
EVODEX.2-D358,[#6:62]-[#6@:63](-[#8:64]-[#1])(-[#6:65])-[#1:130]>>[#6]-[#6](=[#8])-[#8:64]-[#6@@:63](-[#6:62])(-[#6:65])-[#1:130],"EVODEX.2-P1632,EVODEX.2-P1663,EVODEX.2-P1800,EVODEX.2-P1926,EVODEX.2-P1945"
EVODEX.2-D359,[#6:62]-[#6@:63](-[#8:64])(-[#6:65])-[#1]>>[#6]-[#6](=[#8])-[#6@@:63](-[#6:62])(-[#8:64])-[#6:65],"EVODEX.2-P1634,EVODEX.2-P1644,EVODEX.2-P1661,EVODEX.2-P1676,EVODEX.2-P1931"
EVODEX.2-D36,[#8:12]=[#8]>>[#6](-[#6])(=[#8:12])-[#1],"EVODEX.2-P151,EVODEX.2-P316,EVODEX.2-P512,EVODEX.2-P5488,EVODEX.2-P580"
EVODEX.2-D367,[#6]-[#6](=[#8])-[#16:7]-[#6:8]>>[#16:7](-[#6:8])-[#1],"EVODEX.2-P1647,EVODEX.2-P1848,EVODEX.2-P1927,EVODEX.2-P2021,EVODEX.2-P5812"
EVODEX.2-D368,[#6:51]-[#6:52](=[#8:53])-[#6@](-[#8])(-[#6])-[#6]>>[#6]-[#16]-[#6:52](-[#6:51])=[#8:53],"EVODEX.2-P1656,EVODEX.2-P1658,EVODEX.2-P1662,EVODEX.2-P1664,EVODEX.2-P1940"
EVODEX.2-D37,[#6:20](-[#6@@:19](-[#6@@:8])(-[#6@:17])-[#1])(-[#6:21])(-[#1:49])-[#1]>>[#6:19](-[#6@@:8])(-[#6@:17])=[#6:20](-[#6:21])-[#1:49],"EVODEX.2-P157,EVODEX.2-P684,EVODEX.2-P685,EVODEX.2-P891,EVODEX.2-P892"
EVODEX.2-D374,[#6:1](-[#6:2]=[#8:3])(-[#1:115])(-[#1:116])-[#1]>>[#6:1](-[#6:2]=[#8:3])(-[#6](-[#6])=[#8])(-[#1:115])-[#1:116],"EVODEX.2-P1698,EVODEX.2-P1709,EVODEX.2-P2038,EVODEX.2-P2043,EVODEX.2-P2045"
EVODEX.2-D376,[#6]-[#6](=[#8])-[#6:54](-[#6:55]=[#8:56])(-[#1:148])-[#1:149]>>[#6:54](-[#6:55]=[#8:56])(-[#1:148])(-[#1:149])-[#1],"EVODEX.2-P1700,EVODEX.2-P2032,EVODEX.2-P2035,EVODEX.2-P2047,EVODEX.2-P2049,EVODEX.2-P5401,EVODEX.2-P5409,EVODEX.2-P5419,EVODEX.2-P5422,EVODEX.2-P5427"
EVODEX.2-D379,[#6:58]-[#6:59](=[#8:60])-[#16]-[#6]>>[#6](-[#6]=[#8])(-[#6:59](-[#6:58])=[#8:60])(-[#1])-[#1],"EVODEX.2-P1704,EVODEX.2-P1708,EVODEX.2-P1763,EVODEX.2-P1765,EVODEX.2-P2048"
EVODEX.2-D38,[#6:19](-[#6@@:8])(-[#6@:17])=[#6:20](-[#6:21])-[#1:48]>>[#6:20](-[#6@@:19](-[#6@@:8])(-[#6@:17])-[#1])(-[#6:21])(-[#1:48])-[#1],"EVODEX.2-P158,EVODEX.2-P863,EVODEX.2-P869,EVODEX.2-P873,EVODEX.2-P893"
EVODEX.2-D381,[#8:20]=[#6:21]1:[#6:22]:[#6:23]:[#7:24](-[#6@@:25]):[#6:46](=[#8:47]):[#7:48]:1-[#1]>>[#7:24]1(-[#6@@:25]):[#6:23]:[#6:22]:[#6:21](=[#8:20]):[#7:48](:[#6:46]:1=[#8:47])-[#1],"EVODEX.2-P1712,EVODEX.2-P3380,EVODEX.2-P3385,EVODEX.2-P3409,EVODEX.2-P6392"
EVODEX.2-D382,[#15:8](=[#8:9])-[#8:10]-[#1]>>[#15:8](=[#8:9])-[#8:10]-[#15](-[#8])(=[#8])-[#8],"EVODEX.2-P1713,EVODEX.2-P3124,EVODEX.2-P3352,EVODEX.2-P6390"
EVODEX.2-D385,[#6:11]-[#6:12](=[#8:13])-[#16]-[#6]>>[#6:11]-[#6:12](=[#8:13])-[#8]-[#1],"EVODEX.2-P1718,EVODEX.2-P1719,EVODEX.2-P3585,EVODEX.2-P3587,EVODEX.2-P4567"
EVODEX.2-D387,[#8:27](-[#6@@:26])-[#1]>>[#8:27](-[#6@@:26])-[#6](-[#6])=[#8],"EVODEX.2-P1721,EVODEX.2-P1817,EVODEX.2-P1942,EVODEX.2-P1957,EVODEX.2-P3787"
EVODEX.2-D397,[#8:17]-[#6:18]1:[#6:19]:[#6:20](/[#6:21]=[#6:22]/[#6:23](=[#8:24])-[#16]-[#6]):[#6:73](:[#6:74]:[#6:75]:1-[#8:76])-[#1:118]>>[#6]-[#8]-[#6:23](/[#6:22]=[#6:21]/[#6:20]1:[#6:19]:[#6:18](-[#8:17]):[#6:75](-[#8:76]):[#6:74]:[#6:73]:1-[#1:118])=[#8:24],EVODEX.2-P1741
EVODEX.2-D398,[#6:2]-[#6:4](=[#8:5])-[#16]-[#6]>>[#6:2]-[#6:4](=[#8:5])-[#8]-[#15]=[#8],"EVODEX.2-P1743,EVODEX.2-P1754,EVODEX.2-P1760,EVODEX.2-P1851,EVODEX.2-P2020"
EVODEX.2-D4,[#8:2]-[#6:3]1=[#6:4](-[#8:5])-[#6:7](=[#8:8])-[#6:9](-[#6:10])=[#6:15](-[#6:16])-[#6:17]-1=[#8:18]>>[#8:2]-[#6:3]1:[#6:4](-[#8:5]):[#6:7](-[#8:8]-[#1]):[#6:9](-[#6:10]):[#6:15](-[#6:16]):[#6:17]:1-[#8:18]-[#1],"EVODEX.2-P172,EVODEX.2-P173,EVODEX.2-P178,EVODEX.2-P4,EVODEX.2-P906"
EVODEX.2-D403,[#6:14]=[#6:15]-[#6:16](=[#8:17])-[#16]-[#6]>>[#6:14]=[#6:15]-[#6:16](=[#8:17])-[#8]-[#6@@],"EVODEX.2-P1773,EVODEX.2-P1966,EVODEX.2-P1977,EVODEX.2-P1981,EVODEX.2-P1999"
EVODEX.2-D405,[#7:19](-[#6@@:18])(-[#1])-[#1]>>[#7:19](-[#6@@:18])(-[#6](-[#6])=[#8])-[#1],"EVODEX.2-P1805,EVODEX.2-P5180,EVODEX.2-P6254,EVODEX.2-P6258,EVODEX.2-P6307"
EVODEX.2-D407,[#7:80](-[#6@:79](-[#6@@:77])(-[#6:81])-[#1:172])(-[#1])-[#1]>>[#6]-[#6](=[#8])-[#7:80](-[#6@:79](-[#6@@:77])(-[#6:81])-[#1:172])-[#1],"EVODEX.2-P1808,EVODEX.2-P1813,EVODEX.2-P1829,EVODEX.2-P4945,EVODEX.2-P4953"
EVODEX.2-D409,[#8:52]=[#6:53]-[#6@:55](-[#6:56])(-[#7:60](-[#6:59])-[#1])-[#1:100]>>[#6]-[#6](=[#8])-[#7:60](-[#6@:55](-[#6:53]=[#8:52])(-[#6:56])-[#1:100])-[#6:59],"EVODEX.2-P1818,EVODEX.2-P1838,EVODEX.2-P2085,EVODEX.2-P6312,EVODEX.2-P6317"
EVODEX.2-D411,[#6:56]-[#7:57](-[#6:58])-[#1]>>[#6]-[#6](=[#8])-[#7:57](-[#6:56])-[#6:58],"EVODEX.2-P1820,EVODEX.2-P1903,EVODEX.2-P1905,EVODEX.2-P2023,EVODEX.2-P2026"
EVODEX.2-D412,[#6:23]-[#6:24](=[#8:25])-[#16]-[#6]>>[#6:23]-[#6:24](=[#8:25])-[#7](-[#6@])-[#1],"EVODEX.2-P1825,EVODEX.2-P1827,EVODEX.2-P1843,EVODEX.2-P1844,EVODEX.2-P2030"
EVODEX.2-D413,[#6]-[#16]-[#6:49](=[#8:50])-[#6:51]>>[#6:49](=[#8:50])(-[#6:51])-[#8]-[#6],"EVODEX.2-P1832,EVODEX.2-P1836,EVODEX.2-P1951,EVODEX.2-P1987,EVODEX.2-P1996"
EVODEX.2-D415,[#6:70]-[#8:71]-[#1]>>[#6]=[#6]-[#6](=[#8])-[#8:71]-[#6:70],"EVODEX.2-P1852,EVODEX.2-P1971,EVODEX.2-P1974,EVODEX.2-P1980,EVODEX.2-P1998"
EVODEX.2-D421,[#6:4]-[#6:5](=[#8:6])-[#16]-[#6]>>[#6:4]-[#6:5](=[#8:6])-[#6@](-[#6])(-[#7])-[#1],"EVODEX.2-P1869,EVODEX.2-P1872,EVODEX.2-P1884,EVODEX.2-P1891,EVODEX.2-P1896"
EVODEX.2-D424,[#6]-[#6](=[#8])-[#8:54]-[#6@:55](-[#6:56])(-[#6:60])-[#1:108]>>[#8:54](-[#6:55](-[#6:56])(-[#6:60])-[#1:108])-[#1],EVODEX.2-P1944
EVODEX.2-D425,[#6:26]-[#16:27]-[#1]>>[#6:26]-[#16:27]-[#6](-[#6])(-[#1])-[#1],"EVODEX.2-P1949,EVODEX.2-P2644,EVODEX.2-P2662,EVODEX.2-P2667,EVODEX.2-P5686"
EVODEX.2-D428,[#6:19]-[#6:20](=[#8:21])-[#16]-[#6]>>[#6:19]-[#6:20](=[#8:21])-[#8]-[#6]=[#6],"EVODEX.2-P1956,EVODEX.2-P1959,EVODEX.2-P1960,EVODEX.2-P1994,EVODEX.2-P2004"
EVODEX.2-D429,[#6:80]=[#6:81]-[#8:82]-[#1]>>[#6]-[#6](=[#8])-[#8:82]-[#6:81]=[#6:80],"EVODEX.2-P1958,EVODEX.2-P1961,EVODEX.2-P1990,EVODEX.2-P2001,EVODEX.2-P2003"
EVODEX.2-D439,[#7:1]-[#6@@:2](-[#6](-[#6])(-[#1])-[#1])(-[#6:18]=[#8:19])-[#1:73]>>[#7:1]-[#6:2](-[#6:18]=[#8:19])(-[#1:73])-[#1],"EVODEX.2-P2069,EVODEX.2-P2861,EVODEX.2-P2869,EVODEX.2-P3080,EVODEX.2-P3084"
EVODEX.2-D440,[#7:17]-[#6:18](-[#6:19]=[#8:20])(-[#1:96])-[#1]>>[#7:17]-[#6:18](-[#6:19]=[#8:20])(-[#6](-[#6])(-[#1])-[#1])-[#1:96],"EVODEX.2-P2070,EVODEX.2-P2071,EVODEX.2-P2874,EVODEX.2-P2977,EVODEX.2-P3071"
EVODEX.2-D441,[#6:21]-[#6@:22](-[#7:23](-[#6](=[#8])-[#6])-[#1])(-[#6:33]=[#8:34])-[#1:63]>>[#6:21]-[#6:22](-[#7:23](-[#1])-[#1])(-[#6:33]=[#8:34])-[#1:63],"EVODEX.2-P2072,EVODEX.2-P4407,EVODEX.2-P4499,EVODEX.2-P4503,EVODEX.2-P4853,EVODEX.2-P4855,EVODEX.2-P4857,EVODEX.2-P4858,EVODEX.2-P4910,EVODEX.2-P4911"
EVODEX.2-D446,[#6:24](=[#8:25])-[#6@@:26](-[#7:27](-[#1])-[#1])(-[#6:28]-[#6:29]-[#6:30](-[#7](-[#1])-[#1])=[#8:32])-[#1:59]>>[#6:24](=[#8:25])-[#6@:26]1(-[#7:27](-[#6:30](=[#8:32])-[#6:29]-[#6:28]-1)-[#1])-[#1:59],"EVODEX.2-P2091,EVODEX.2-P2099"
EVODEX.2-D449,[#6]-[#6](=[#8])-[#7:7](-[#7:8])-[#1]>>[#7:7](-[#7:8])(-[#1])-[#1],"EVODEX.2-P2102,EVODEX.2-P2103,EVODEX.2-P2104,EVODEX.2-P2106,EVODEX.2-P4906"
EVODEX.2-D45,[#8](-[#6@@:30](-[#6@@:11])(-[#6@@:28])-[#1:49])-[#1]>>[#6:30](-[#6@@:11])(-[#6@@:28])(-[#1:49])-[#1],"EVODEX.2-P195,EVODEX.2-P196,EVODEX.2-P333,EVODEX.2-P334,EVODEX.2-P757"
EVODEX.2-D457,[#6:53]-[#6:55](=[#8:56])-[#6:57]=[#8:58]>>[#6](-[#6]=[#8])(-[#6@@:55](-[#6:53])(-[#8:56]-[#1])-[#6:57]=[#8:58])(-[#1])-[#1],"EVODEX.2-P2113,EVODEX.2-P2118,EVODEX.2-P2148,EVODEX.2-P2156,EVODEX.2-P2160"
EVODEX.2-D461,[#6:9]-[#6:10](-[#6:11](=[#8:12])-[#16]-[#6])(-[#1:73])-[#1]>>[#6]-[#6](-[#8])(-[#6]=[#8])-[#6:10](-[#6:9])(-[#6:11](=[#8:12])-[#8]-[#1])-[#1:73],"EVODEX.2-P2124,EVODEX.2-P2143,EVODEX.2-P2167,EVODEX.2-P2176,EVODEX.2-P2192"
EVODEX.2-D468,[#6:66]-[#6:67](=[#8:68])-[#6:69]=[#8:70]>>[#6]-[#6@](-[#6]=[#8])(-[#6@:67](-[#6:66])(-[#8:68]-[#1])-[#6:69]=[#8:70])-[#1],"EVODEX.2-P2164,EVODEX.2-P2171,EVODEX.2-P2191,EVODEX.2-P5655,EVODEX.2-P5656"
EVODEX.2-D47,[#6:8]-[#16:9]-[#6:10]>>[#6:8]-[#16@@:9](-[#6:10])=[#8],"EVODEX.2-P213,EVODEX.2-P550,EVODEX.2-P591,EVODEX.2-P592,EVODEX.2-P598"
EVODEX.2-D481,[#8]=[#15](-[#8:63]-[#1])(-[#8])-[#8]>>[#6]-[#6](=[#8])-[#8:63]-[#1],"EVODEX.2-P2214,EVODEX.2-P5899,EVODEX.2-P5928,EVODEX.2-P6072,EVODEX.2-P6341"
EVODEX.2-D484,[#6:18]-[#6@@:19](-[#8:20])(-[#6@@:60](-[#6@:58](-[#6@:56])(-[#8:59])-[#1:113])-[#8:61]-[#1])-[#1:78]>>[#8:61](-[#6@@](-[#8])(-[#6@])-[#1])-[#6@@:60](-[#6@@:19](-[#6:18])(-[#8:20])-[#1:78])-[#6@:58](-[#6@:56])(-[#8:59])-[#1:113],"EVODEX.2-P2218,EVODEX.2-P2219,EVODEX.2-P2417,EVODEX.2-P2456,EVODEX.2-P2495"
EVODEX.2-D486,[#8:1]=[#15:2]-[#8:5]-[#6@@](-[#8])(-[#6@])-[#1]>>[#8:1]=[#15:2]-[#8:5]-[#1],"EVODEX.2-P2221,EVODEX.2-P2245,EVODEX.2-P2247,EVODEX.2-P3914,EVODEX.2-P3972"
EVODEX.2-D489,[#8:1]=[#15:2]-[#8:3]-[#1]>>[#8:1]=[#15:2]-[#8:3]-[#6@@](-[#8])(-[#6@])-[#1],"EVODEX.2-P2224,EVODEX.2-P2244,EVODEX.2-P2246,EVODEX.2-P2444,EVODEX.2-P2462"
EVODEX.2-D49,[#8:39](-[#8]-[#1])-[#1]>>[#6]-[#6](-[#6])(-[#8:39]-[#1])-[#1],"EVODEX.2-P215,EVODEX.2-P217,EVODEX.2-P343,EVODEX.2-P610,EVODEX.2-P624"
EVODEX.2-D491,[#8:39](-[#6@](-[#6@@])(-[#8])-[#1])-[#6@:40]>>[#8:39](-[#6@:40])-[#1],"EVODEX.2-P2226,EVODEX.2-P4115,EVODEX.2-P4275,EVODEX.2-P4297,EVODEX.2-P4314"
EVODEX.2-D496,[#6:1]-[#8:2]-[#1]>>[#6:1]-[#8:2]-[#6@](-[#6])(-[#8])-[#6@@],"EVODEX.2-P2233,EVODEX.2-P2268,EVODEX.2-P2270,EVODEX.2-P2279,EVODEX.2-P2463"
EVODEX.2-D499,[#6:117]-[#6@@:118](-[#8:119]-[#1])(-[#6@:120])-[#1:163]>>[#8:119](-[#6@](-[#8])(-[#6@@])-[#1])-[#6:118](-[#6:117])(-[#6@:120])-[#1:163],"EVODEX.2-P2239,EVODEX.2-P2286,EVODEX.2-P2407,EVODEX.2-P2414,EVODEX.2-P2485"
EVODEX.2-D5,[#8:45](-[#6:46](-[#6:47])(-[#6:49]1:[#6:50]:[#6:51]:[#6:52]:[#6:53]:[#6:54]:1)-[#1])-[#1]>>[#8:45]=[#6:46](-[#6:47])-[#6:49]1:[#6:50]:[#6:51]:[#6:52]:[#6:53]:[#6:54]:1,"EVODEX.2-P10,EVODEX.2-P100,EVODEX.2-P47,EVODEX.2-P5,EVODEX.2-P89"
EVODEX.2-D50,[#6:2]-[#6:3](-[#6:4])(-[#1:23])-[#1]>>[#6:2]-[#6:3](-[#6:4])(-[#8]-[#1])-[#1:23],"EVODEX.2-P218,EVODEX.2-P265,EVODEX.2-P342,EVODEX.2-P444,EVODEX.2-P484"
EVODEX.2-D502,[#6:3]1:[#6:4]:[#6:5](-[#6:6]2:[#8:7]:[#6:8]3:[#6:9]:[#6:10]:[#6:12]:[#6:13]:[#6:15]:3:[#6:16](=[#8:17]):[#6:18]:2-[#8:19]-[#1]):[#6:20]:[#6:21]:[#6:22]:1>>[#6:3]1:[#6:4]:[#6:5](-[#6:6]2:[#8:7]:[#6:8]3:[#6:9]:[#6:10]:[#6:12]:[#6:13]:[#6:15]:3:[#6:16](=[#8:17]):[#6:18]:2-[#8:19]-[#6@](-[#8])(-[#6@])-[#1]):[#6:20]:[#6:21]:[#6:22]:1,"EVODEX.2-P2242,EVODEX.2-P2496,EVODEX.2-P2499"
EVODEX.2-D507,[#8:40]1-[#6@:39]-[#6@@:56](-[#6@@:54](-[#6@:52](-[#6@:41]-1(-[#8:42])-[#1:86])(-[#8:53])-[#1:96])-[#8:55]-[#1])(-[#8:57])-[#1:100]>>[#8:55](-[#6@](-[#8])(-[#6@])-[#1])-[#6@:54]1-[#6@@:52](-[#8:53])(-[#6@@:41](-[#8:42])(-[#8:40]-[#6@:39]-[#6@@:56]-1(-[#8:57])-[#1:100])-[#1:86])-[#1:96],"EVODEX.2-P2251,EVODEX.2-P2254,EVODEX.2-P2255,EVODEX.2-P2315,EVODEX.2-P2455"
EVODEX.2-D510,[#8:46]-[#6@:45]1(-[#6@:44]-[#6@:62](-[#6@@:60](-[#6@:57](-[#8:56]-1)(-[#6:58])-[#1:112])-[#8:61]-[#1])(-[#8:63])-[#1:118])-[#1:107]>>[#8:61](-[#6@@](-[#6@])(-[#8])-[#1])-[#6@:60]1-[#6@@:57](-[#6:58])(-[#8:56]-[#6@@:45](-[#8:46])(-[#6@:44]-[#6@:62]-1(-[#8:63])-[#1:118])-[#1:107])-[#1:112],"EVODEX.2-P2257,EVODEX.2-P2351,EVODEX.2-P2352,EVODEX.2-P2374,EVODEX.2-P2375"
EVODEX.2-D512,[#6:11](=[#8:12])-[#8:13]-[#1]>>[#6:11](=[#8:12])-[#8:13]-[#6@@](-[#6@])(-[#8])-[#1],"EVODEX.2-P2260,EVODEX.2-P2282,EVODEX.2-P2291,EVODEX.2-P2295,EVODEX.2-P2301"
EVODEX.2-D514,[#8]-[#6@@](-[#6@])(-[#8:26]-[#1])-[#1]>>[#8:26](-[#1])-[#1],"EVODEX.2-P2264,EVODEX.2-P3884,EVODEX.2-P4246,EVODEX.2-P4248,EVODEX.2-P4255"
EVODEX.2-D518,[#8:21](-[#6@:20])-[#6@](-[#6])(-[#8])-[#6@@]>>[#8:21](-[#6@:20])-[#1],"EVODEX.2-P2269,EVODEX.2-P4167,EVODEX.2-P4169,EVODEX.2-P4305,EVODEX.2-P5852"
EVODEX.2-D52,[#8:7](-[#8]-[#1])-[#1]>>[#6]-[#6](-[#8:7]-[#1])(-[#1])-[#1],"EVODEX.2-P220,EVODEX.2-P572,EVODEX.2-P607,EVODEX.2-P630,EVODEX.2-P635"
EVODEX.2-D526,[#8:38]=[#6:39]1:[#6:40](-[#8:41]-[#1]):[#6:42](-[#6:43]2:[#6:44]:[#6:45]:[#6:46]:[#6:48]:[#6:50]:2):[#8:51]:[#6:52]2:[#6:53]:[#6:54]:[#6:56]:[#6:57](-[#8:58]):[#6:59]:1:2>>[#8]-[#6](-[#8:41]-[#6:40]1:[#6:39](=[#8:38]):[#6:59]2:[#6:52](:[#8:51]:[#6:42]:1-[#6:43]1:[#6:44]:[#6:45]:[#6:46]:[#6:48]:[#6:50]:1):[#6:53]:[#6:54]:[#6:56]:[#6:57]:2-[#8:58])(-[#6@])-[#1],"EVODEX.2-P2304,EVODEX.2-P2468"
EVODEX.2-D527,[#8:1]=[#6:2]-[#6:20]1:[#6:13]:[#6:14]:[#6:15](-[#8:16]-[#1]):[#6:17]:[#6:18]:1>>[#8:1]=[#6:2]-[#6:20]1:[#6:13]:[#6:14]:[#6:15](-[#8:16]-[#6@](-[#8])(-[#6@])-[#1]):[#6:17]:[#6:18]:1,"EVODEX.2-P2308,EVODEX.2-P2309,EVODEX.2-P2348,EVODEX.2-P2349,EVODEX.2-P2403"
EVODEX.2-D528,[#8](-[#6@@:22](-[#6@:20])(-[#8:48])-[#1:94])-[#15]=[#8]>>[#8](-[#6@:22](-[#6@:20])(-[#8:48])-[#1:94])-[#1],"EVODEX.2-P2311,EVODEX.2-P3909,EVODEX.2-P3973,EVODEX.2-P4010,EVODEX.2-P4192"
EVODEX.2-D529,[#8:15](-[#6@@:14])-[#1]>>[#8:15](-[#6@@:14])-[#6@](-[#8])(-[#6@])-[#1],"EVODEX.2-P2312,EVODEX.2-P2322,EVODEX.2-P2394,EVODEX.2-P2413,EVODEX.2-P4318"
EVODEX.2-D532,[#15](=[#8])-[#8]-[#6@@:19](-[#8:20])(-[#6@:28])-[#1:57]>>[#8](-[#6@:19](-[#8:20])(-[#6@:28])-[#1:57])-[#6@@],"EVODEX.2-P2318,EVODEX.2-P2341,EVODEX.2-P2357,EVODEX.2-P2397,EVODEX.2-P2406"
EVODEX.2-D534,[#8:9]-[#6@@:10](-[#8]-[#6@])(-[#6@:23]-[#6@@:25](-[#8:26])(-[#6@@:27])-[#1:50])-[#1:36]>>[#8]=[#15]-[#8]-[#6@@:10](-[#8:9])(-[#6@:23]-[#6@:25](-[#6@@:27])(-[#8:26])-[#1:50])-[#1:36],"EVODEX.2-P2326,EVODEX.2-P2338,EVODEX.2-P2362,EVODEX.2-P2372,EVODEX.2-P2381"
EVODEX.2-D537,[#8](-[#6@])-[#6@@:16](-[#8:17])(-[#6@:25])-[#1:42]>>[#8]=[#15]-[#8]-[#6@:16](-[#8:17])(-[#6@:25])-[#1:42],"EVODEX.2-P2334,EVODEX.2-P2342,EVODEX.2-P2355,EVODEX.2-P2358,EVODEX.2-P2359"
EVODEX.2-D538,[#15](=[#8])-[#8]-[#6@@:52](-[#8:53])(-[#6@:61])-[#1:98]>>[#8]=[#6]1:[#6](-[#8]-[#6@:52](-[#8:53])(-[#6@:61])-[#1:98]):[#6](-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2):[#8]:[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:1:2,"EVODEX.2-P2344,EVODEX.2-P2346,EVODEX.2-P2469,EVODEX.2-P2471,EVODEX.2-P2498"
EVODEX.2-D542,[#8:41]-[#6@@:42](-[#8:43])(-[#6@:64]-[#8:65]-[#1])-[#1:96]>>[#8]-[#6@@](-[#8:65]-[#6@:64]-[#6@:42](-[#8:43])(-[#8:41])-[#1:96])(-[#6@])-[#1],"EVODEX.2-P2365,EVODEX.2-P2399,EVODEX.2-P2402,EVODEX.2-P2408,EVODEX.2-P2493"
EVODEX.2-D544,[#8:45]-[#6@:46](-[#6:47])(-[#6@@:49]-[#8:50]-[#1])-[#1:83]>>[#8:50](-[#6@@](-[#8])(-[#6@])-[#1])-[#6@@:49]-[#6@@:46](-[#6:47])(-[#8:45])-[#1:83],"EVODEX.2-P2400,EVODEX.2-P2482,EVODEX.2-P2484,EVODEX.2-P4247,EVODEX.2-P4249"
EVODEX.2-D549,[#6:19]-[#6:20](-[#8:21])(-[#1:104])-[#1]>>[#6:19]-[#6:20](-[#8:21])(-[#6](-[#8])(-[#6@@])-[#1])-[#1:104],"EVODEX.2-P2432,EVODEX.2-P2457,EVODEX.2-P2477,EVODEX.2-P5570,EVODEX.2-P5571"
EVODEX.2-D55,[#6:1]-[#6:2](-[#6:3])(-[#6:7])-[#1]>>[#6:1]-[#6:2](-[#8]-[#1])(-[#6:3])-[#6:7],"EVODEX.2-P224,EVODEX.2-P497,EVODEX.2-P525,EVODEX.2-P619,EVODEX.2-P754"
EVODEX.2-D552,[#8]-[#6@](-[#6:11](-[#8:12])(-[#6:13])-[#1:37])(-[#6@])-[#1]>>[#6:11](-[#8:12])(-[#6:13])(-[#1:37])-[#1],"EVODEX.2-P2449,EVODEX.2-P4253,EVODEX.2-P4259,EVODEX.2-P4263,EVODEX.2-P4266"
EVODEX.2-D557,[#6:22]-[#8:23]-[#1]>>[#6:22]-[#8:23]-[#6@](-[#6]=[#8])(-[#8])-[#6],"EVODEX.2-P2509,EVODEX.2-P2511,EVODEX.2-P2512,EVODEX.2-P2518,EVODEX.2-P2524"
EVODEX.2-D56,[#6:2]1:[#6:3](:[#6:4]:[#6:5]:[#6:6]:[#6:7]:1)-[#1]>>[#6:2]1:[#6:3](-[#8]-[#1]):[#6:4]:[#6:5]:[#6:6]:[#6:7]:1,"EVODEX.2-P225,EVODEX.2-P239,EVODEX.2-P240,EVODEX.2-P516,EVODEX.2-P583,EVODEX.2-P588,EVODEX.2-P593,EVODEX.2-P644,EVODEX.2-P678,EVODEX.2-P679"
EVODEX.2-D561,[#6:16]=[#6:18]-[#6:19](-[#8]-[#15]=[#8])(-[#1:48])-[#1:49]>>[#6](-[#6]=[#6])(-[#6:19](-[#6:18]=[#6:16])(-[#1:48])-[#1:49])(-[#1])-[#1],"EVODEX.2-P2529,EVODEX.2-P2532,EVODEX.2-P2585,EVODEX.2-P2591,EVODEX.2-P2817"
EVODEX.2-D562,[#6]=[#6]-[#6](-[#8:30]-[#15:31]=[#8:32])(-[#1])-[#1]>>[#8:30](-[#15:31]=[#8:32])-[#1],"EVODEX.2-P2531,EVODEX.2-P2544,EVODEX.2-P2562,EVODEX.2-P2680,EVODEX.2-P2684"
EVODEX.2-D563,[#6:21](=[#6:22](-[#6:23])-[#6:24](-[#6:25])(-[#1:40])-[#1])(-[#1:35])-[#1:36]>>[#6]=[#6]-[#6](-[#6:21](/[#6:22](-[#6:23])=[#6:24](/[#6:25])-[#1:40])(-[#1:35])-[#1:36])(-[#1])-[#1],"EVODEX.2-P2535,EVODEX.2-P2586,EVODEX.2-P2589,EVODEX.2-P2595,EVODEX.2-P2596"
EVODEX.2-D570,[#6:19](=[#8:20])-[#6:21]1:[#6:22]:[#6:24](:[#6:25](-[#8:26]):[#6:27]:[#6:28]:1-[#8:29])-[#1]>>[#6]=[#6]-[#6](-[#6:24]1:[#6:22]:[#6:21](-[#6:19]=[#8:20]):[#6:28](-[#8:29]):[#6:27]:[#6:25]:1-[#8:26])(-[#1])-[#1],"EVODEX.2-P2552,EVODEX.2-P2555"
EVODEX.2-D572,[#6:24](=[#8:25])-[#6:26]1:[#6:27]:[#6:29]:[#6:30]:[#6:32](:[#6:33]:1-[#8:34])-[#1]>>[#6]=[#6]-[#6](-[#6:32]1:[#6:30]:[#6:29]:[#6:27]:[#6:26](-[#6:24]=[#8:25]):[#6:33]:1-[#8:34])(-[#1])-[#1],EVODEX.2-P2554
EVODEX.2-D578,[#6]-[#6](-[#17:28])(-[#1])-[#1]>>[#17:28]-[#1],"EVODEX.2-P2567,EVODEX.2-P5434,EVODEX.2-P5436,EVODEX.2-P5443,EVODEX.2-P5448"
EVODEX.2-D579,[#15:55](=[#8:56])-[#8:58]-[#6](-[#6@])(-[#1])-[#1]>>[#15:55](=[#8:56])-[#8:58]-[#1],"EVODEX.2-P2570,EVODEX.2-P3887,EVODEX.2-P3889,EVODEX.2-P3921,EVODEX.2-P3939"
EVODEX.2-D580,[#6:6]/[#6:7](-[#6:8])=[#6:9](/[#6:10])-[#1:102]>>[#6:6]-[#6:7]1(-[#6:8])-[#6:9](-[#6:10])(-[#6]-1(-[#6@])-[#1])-[#1:102],"EVODEX.2-P2572,EVODEX.2-P2574,EVODEX.2-P2576,EVODEX.2-P2578,EVODEX.2-P2580"
