id,smirks,sources,hash
EVODEX.1-N1262,[#6:1]-[#6:2](=[#8:3])-[#7:4](-[#6:5])-[#6@@:13].[H]-[#8:22]-[H:39]>>[#6:1]-[#6:2](=[#8:3])-[#8:22]-[H:39].[H]-[#7:4](-[#6:5])-[#6@@:13],"EVODEX.1-P4764,EVODEX.1-P4766,EVODEX.1-P5773",97234619119113630447547185911026734809710599791293200557857429373015366989308
EVODEX.1-N1263,[H]-[#8]-[#6](=[#8])-[#6@@](-[H])(-[#7](-[H])-[#6](=[#8])-[#6@@](-[H])(-[#7](-[H])-[#6:17](=[#8:18])-[#6@:19])-[#6](-[H])(-[H])-[#6]1:[#6](-[H]):[#7]:[#6](-[H]):[#7]:1-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[#6](-[H])(-[H])-[H])-[#6](-[H])(-[H])-[H].[H]-[#8:43]-[H:80]>>[#6:17](=[#8:18])(-[#6@:19])-[#8:43]-[H:80],"EVODEX.1-P4858,EVODEX.1-P4871,EVODEX.1-P4872",112927093205654853116870427369243760183057561455096385174175060359455122842570
EVODEX.1-N1264,[#6:4]-[#6@@:5](-[#7:6](-[#6:7](=[#8:8])-[#8:9])-[H:28])(-[#6:17])-[H:30]>>[H]-[#8]-[#6:7](=[#8:8])-[#8:9].[H]-[#7:6](-[#6@:5](-[#6:4])(-[#6:17])-[H:30])-[H:28],"EVODEX.1-P4920,EVODEX.1-P4921,EVODEX.1-P5786",80592604645949416921544373885003800547952458110329917294223670952890680526458
EVODEX.1-N1265,[H]-[#7]=[#6](-[#7](-[H])-[H])-[#7](-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6@@](-[H])(-[#6](=[#8])-[#8]-[H])-[#7](-[H])-[#6:26](-[#6@@:18])=[#8:27].[H]-[#8:40]-[H:88]>>[#6:26](-[#6@@:18])(=[#8:27])-[#8:40]-[H:88],"EVODEX.1-P4923,EVODEX.1-P4936,EVODEX.1-P5185",14315844021909700392309650382041170140742933967234488479255443768645863331452
EVODEX.1-N1266,[H]-[#8]-[#6](=[#8])-[#6](-[H])(-[#7](-[H])-[#6:2](-[#6:1])=[#8:3])-[#6](-[H])(-[H])-[#8]-[H].[H]-[#8:11]-[H:21]>>[#6:1]-[#6:2](=[#8:3])-[#8:11]-[H:21],"EVODEX.1-P4983,EVODEX.1-P5209,EVODEX.1-P5521",107298770499604653798955340802191560047397057333569532000371897547818126765557
EVODEX.1-N1267,[H]-[#8]-[#6](=[#8])-[#6@@](-[H])(-[#7](-[H])-[#6](=[#8])-[#6@@](-[H])(-[#7](-[H])-[#6:69](-[#6@@:64])=[#8:70])-[#6](-[H])(-[H])-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[#6](-[H])(-[H])-[H])-[#6](-[H])(-[H])-[H].[H]-[#8:85]-[H:172]>>[#6:69](-[#6@@:64])(=[#8:70])-[#8:85]-[H:172],"EVODEX.1-P5034,EVODEX.1-P5036,EVODEX.1-P5345",912383313710826055595181356277824170757795250931721794514913973728226805088
EVODEX.1-N1268,[H]-[#6]1:[#6](-[#7](-[H])-[#6:15](=[#8:16])-[#6@:17]):[#6](-[H]):[#6]2:[#6](-[#6](-[H])(-[H])-[#6](=[#8])-[#7](-[H])-[H]):[#6](-[H]):[#6](=[#8]):[#8]:[#6]:2:[#6]:1-[H].[H]-[#8:48]-[H:82]>>[#6:15](=[#8:16])(-[#6@:17])-[#8:48]-[H:82],"EVODEX.1-P5049,EVODEX.1-P5050,EVODEX.1-P5056",94938412917321786039100048082482378640345582319043507012479133260499063278974
EVODEX.1-N1269,[#8:7]=[#6:8](-[#6:9])-[H:23]>>[H]-[#8]-[#6](-[H])(-[H])-[#6](=[#8])-[#6@](-[H])(-[#8]-[H])-[#6:8](-[#8:7]-[H])(-[#6:9])-[H:23],"EVODEX.1-P5298,EVODEX.1-P6275,EVODEX.1-P6278",95480158768153440389374413745457627869950673761057749637390506203582994710788
EVODEX.1-N1270,[#7:6](-[#6@@:5](-[#6@:3])(-[#6:40])-[H:98])-[#6:7]-[#6@:9](-[H:54])(-[#6:10])-[#7:13](-[#6:12])-[#6:14](=[#8:15])-[#6@@:16]>>[H]-[#8]-[#6:14](=[#8:15])-[#6@@:16].[H]-[#7:13](-[#6@@:9](-[#6:7]-[#7:6]-[#6@@:5](-[#6@:3])(-[#6:40])-[H:98])(-[H:54])-[#6:10])-[#6:12],"EVODEX.1-P5311,EVODEX.1-P5318,EVODEX.1-P5324",33683090589745167243783692880234134074354223371323537961554594417164727759416
EVODEX.1-N1271,([#7:6](-[#6@@:5](-[#6@:3])(-[#6:45])-[H:178])(-[#6:7](=[#8:8])-[#6@:9])-[H:135].[#6:62](-[#6@:61])(=[#8:63])-[#7:64](-[#6@@:65])-[H:174]).[H]-[#8:94]-[H:185].[H]-[#8:95]-[H:187]>>[#6:7](=[#8:8])(-[#6@:9])-[#8:94]-[H:185].([H]-[#7:6](-[#6@@:5](-[#6@:3])(-[#6:45])-[H:178])-[H:135].[#6:62](-[#6@:61])(=[#8:63])-[#8:95]-[H:187]).[H]-[#7:64](-[#6@@:65])-[H:174],"EVODEX.1-P5381,EVODEX.1-P5386,EVODEX.1-P5420",69525589063700616749184243816706424933462587637718261239286672637241615168617
EVODEX.1-N1272,[#6:1]-[#6:2](=[#8:3])-[#8:4]-[H:13].[H]-[#7:9](-[#6@:8](-[#6:6])(-[#6:10])-[H:23])-[H:20]>>[#6:1]-[#6:2](=[#8:3])-[#7:9](-[#6:8](-[#6:6])(-[#6:10])-[H:23])-[H:20].[H]-[#8:4]-[H:13],"EVODEX.1-P5587,EVODEX.1-P5605,EVODEX.1-P5790",84445104650530099840505907584496883218799990747479084401772786822609685801190
EVODEX.1-N1273,[H]-[#8]-[#16](=[#8])(=[#8])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#7](-[H])-[#6:5](-[#6:4]-[#6:3]-[#6@@:2](-[#6:1])(-[#6@@:14])-[H:73])=[#8:6].[H]-[#8:35]-[H:77]>>[#6:1]-[#6@:2](-[#6:3]-[#6:4]-[#6:5](=[#8:6])-[#8:35]-[H:77])(-[#6@@:14])-[H:73],"EVODEX.1-P5618,EVODEX.1-P5619,EVODEX.1-P5620",71726507977379457133765400781877674622287893847664157986355667788772784029360
EVODEX.1-N1274,[#7:6](-[#6@@:5](-[#6@:3])(-[#6:17])-[H:33])(-[#6:7](=[#8:8])-[#8:9]-[#6:10](-[#6:11])(-[H:29])-[H:30])-[H:31]>>[#6:7](=[#8:8])=[#8:9].[H]-[#8]-[#6:10](-[#6:11])(-[H:29])-[H:30].[H]-[#7:6](-[#6@@:5](-[#6@:3])(-[#6:17])-[H:33])-[H:31],"EVODEX.1-P5751,EVODEX.1-P5754,EVODEX.1-P5769",33892815053473844746778069909508116986879989731797443376717023778099224401728
EVODEX.1-N1275,([H]-[#8]-[#6:7](-[#6:6])=[#8:8].[#6:2]-[#7:1](-[H])-[H:26])>>[#7:1](-[H:26])(-[#6:2])-[#6:7](-[#6:6])=[#8:8],"EVODEX.1-P5845,EVODEX.1-P5850,EVODEX.1-P5855",56751747104152641706546276964500660364228456043054781020065812925462518214135
EVODEX.1-N1276,[H]-[#7]=[#6:6](-[#7:5]-[#6@@:4](-[#6:2])(-[#6:8])-[H:19])-[H:16].[H]-[#8:11]-[H]>>[#6:2]-[#6@:4](-[#7:5]-[#6:6](=[#8:11])-[H:16])(-[#6:8])-[H:19],"EVODEX.1-P5867,EVODEX.1-P5869,EVODEX.1-P5880",86550956819375697317483831012578458799085632548833358366945956329698183478645
EVODEX.1-N1277,[#6:4]-[#6@:5](-[#7:6]-[#6:7](=[#7:8]-[H:13])-[H:14])(-[#6:9])-[H:17]>>[#8]=[#6:7](-[#7:6]-[#6@@:5](-[#6:4])(-[#6:9])-[H:17])-[H:14].[H]-[#7:8](-[H])-[H:13],"EVODEX.1-P5868,EVODEX.1-P5870,EVODEX.1-P5872",3884913430650488335773480712203629272140599112030106890657831351151023354725
EVODEX.1-N1278,[#8:2]=[#6:3](-[#8:4]-[#15:5])-[#6:9].[H]-[#8:1]-[H:24]>>[#8:1](-[#6:3](=[#8:2])-[#6:9])-[H:24].[H]-[#8:4]-[#15:5],"EVODEX.1-P5984,EVODEX.1-P6022,EVODEX.1-P6024",76615482746013506824413960157386386447431721123299617648561468574408669945191
EVODEX.1-N1279,[#6:2]-[#7:165](-[#15:166](=[#8:167])(-[#8:168])-[#8:169])-[H:309].[H]-[#8:170]-[H:311]>>[H]-[#7:165](-[#6:2])-[H:309].[#15:166](=[#8:167])(-[#8:168])(-[#8:169])-[#8:170]-[H:311],"EVODEX.1-P6129,EVODEX.1-P6132,EVODEX.1-P6134",91165303318933712617284341973105705770036459588985107509314007974654315163034
EVODEX.1-N1280,[H]-[#7:9](-[#6@@:8](-[#6:7]-[#6:6]-[#6:4](-[#7:3](-[#6:2])-[H:21])=[#8:5])(-[#6:10])-[H:16])-[H:13]>>[#6:4]1(=[#8:5])-[#6:6]-[#6:7]-[#6@:8](-[#6:10])(-[H:16])-[#7:9]-1-[H:13].[H]-[#7:3](-[#6:2])-[H:21],"EVODEX.1-P6536,EVODEX.1-P6537,EVODEX.1-P6544",60534478716889181580481035677352091795427204976124609437287754387258889311335
EVODEX.1-N1281,[H]-[#6](-[H])(-[H])-[#6](=[#8])-[#16:4]-[#6:5].([H]-[#8]-[#15:62](-[#8:61])(=[#8:63])-[#8:65].[#8:69]-[#6@:68](-[#6@:57])(-[H:131])-[#6@@:66](-[#6@@:59])(-[#8:67])-[H:129]).[H]-[#8:75]-[#15:74]>>([#8:61]-[#15:62](=[#8:63])(-[#8:65])-[#8:75]-[#15:74].[#8:67]-[#6@@:66](-[#6@@:59])(-[H:129])-[#6@:68](-[#6@:57])(-[#8:69])-[H:131]).[H]-[#16:4]-[#6:5],"EVODEX.1-P6621,EVODEX.1-P6644,EVODEX.1-P6645",36546581214302454675055835212863895678257329129164086724554254362939847026120
EVODEX.1-N1282,[H]-[#8]-[#6@@]1(-[H])-[#6@@](-[H])(-[#8]-[H])-[#6@](-[H])(-[#7]2:[#6](-[H]):[#7]:[#6]3:[#6](-[#7](-[H])-[H]):[#7]:[#6](-[H]):[#7]:[#6]:2:3)-[#8]-[#6@]-1(-[H])-[#6](-[H])(-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8:34]-[#15:35].[H]-[#8]-[#6:4](-[#6:3])=[#8:5].[H]-[#7:12](-[#6@@:11](-[#6:10])(-[#6:13])-[H:73])-[H:70]>>[#6:3]-[#6:4](=[#8:5])-[#7:12](-[#6@:11](-[#6:10])(-[#6:13])-[H:73])-[H:70].[H]-[#8:34]-[#15:35],"EVODEX.1-P6936,EVODEX.1-P6938,EVODEX.1-P6946",91816770493519326831536667920451650113820547393282677473817221700931482417058
EVODEX.1-N1283,[H]-[#8]-[#6@@]1(-[H])-[#6@@](-[H])(-[#8]-[H])-[#6@](-[H])(-[#7]2:[#6](-[H]):[#7]:[#6]3:[#6](-[#7](-[H])-[H]):[#7]:[#6](-[H]):[#7]:[#6]:2:3)-[#8]-[#6@]-1(-[H])-[#6](-[H])(-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8:37]-[#15:38].[H]-[#7:9](-[#6@@:8])-[H:75]>>[H]-[#7](-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](=[#8])-[#7:9](-[#6@@:8])-[H:75].[H]-[#8:37]-[#15:38],"EVODEX.1-P6943,EVODEX.1-P6952,EVODEX.1-P6955",71415594018611998193042645737126351573206214379829922192451852688704555720230
EVODEX.1-N1284,[H]-[#8]-[#6](=[#8])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6@@](-[H])(-[#6](=[#8])-[#8]-[H])-[#7](-[H])-[#6:14](-[#6:13]-[#6:12]-[#6@:11](-[#7:10])(-[#6:26])-[H:90])=[#8:15].[H]-[#8]-[#6@@]1(-[H])-[#6@@](-[H])(-[#8]-[H])-[#6@](-[H])(-[#7]2:[#6](-[H]):[#7]:[#6]3:[#6](-[#7](-[H])-[H]):[#7]:[#6](-[H]):[#7]:[#6]:2:3)-[#8]-[#6@]-1(-[H])-[#6](-[H])(-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8:64]-[H:107]>>[#7:10]-[#6@@:11](-[#6:12]-[#6:13]-[#6:14](=[#8:15])-[#8:64]-[H:107])(-[#6:26])-[H:90],"EVODEX.1-P6971,EVODEX.1-P7012,EVODEX.1-P7028",19765987693172692767156057047354092674505508993379612081654798358790181447602
EVODEX.1-N1285,[#8:66]-[#15:67](=[#8:68])(-[#8:69]-[H:84])-[#8:70].[H]-[#8]-[#6](=[#8])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6@@](-[H])(-[#6](=[#8])-[#8]-[H])-[#7](-[H])-[#6:27](-[#6:26]-[#6:25]-[#6@:24](-[#7:23])(-[#6:39])-[H:111])=[#8:28].[H]-[#8:77]-[#15:76]>>[#8:66]-[#15:67](=[#8:68])(-[#8:70])-[#8:77]-[#15:76].[#7:23]-[#6@@:24](-[#6:25]-[#6:26]-[#6:27](=[#8:28])-[#8:69]-[H:84])(-[#6:39])-[H:111],"EVODEX.1-P6997,EVODEX.1-P7011,EVODEX.1-P7031",67631680628525491734183391430411258823784126421638897922496866352373366799197
EVODEX.1-N1286,[H]-[#7:2](-[#6:1])-[H:44].([#8:31]-[#15:32](=[#8:33])(-[#8:34])-[#8:35]-[#15:36].[#8:41]-[#6@@:40](-[#6@@:25])(-[H:60])-[#6@:42](-[#6@:23])(-[#8:43])-[H:62]).[#7:3]-[#6@@:4](-[#6:5]-[#6:6]-[#6:7](=[#8:8])-[#8:9]-[H:65])(-[#6:10])-[H:71]>>[#6:1]-[#7:2](-[#6:7](-[#6:6]-[#6:5]-[#6@:4](-[#7:3])(-[#6:10])-[H:71])=[#8:8])-[H:44].[H]-[#8:35]-[#15:36].([#8:9](-[#15:32](-[#8:31])(=[#8:33])-[#8:34])-[H:65].[#8:43]-[#6@:42](-[#6@:23])(-[H:62])-[#6@@:40](-[#6@@:25])(-[#8:41])-[H:60]),"EVODEX.1-P7044,EVODEX.1-P7056,EVODEX.1-P7057",92771765498820467414861588616419010060101376391147019631394512619522262723251
EVODEX.1-N1287,[H]-[#7:5](-[#6@@:4](-[#6:2])(-[#6:6])-[H:55])-[H:52].[#6:15](-[#6@:13])(=[#8:16])-[#8:17]-[H:62]>>[#6:2]-[#6@:4](-[#7:5](-[#6:15](-[#6@:13])=[#8:16])-[H:52])(-[#6:6])-[H:55].[H]-[#8]-[#6@@]1(-[H])-[#6@@](-[H])(-[#8]-[H])-[#6@](-[H])(-[#7]2:[#6](-[H]):[#7]:[#6]3:[#6](-[#7](-[H])-[H]):[#7]:[#6](-[H]):[#7]:[#6]:2:3)-[#8]-[#6@]-1(-[H])-[#6](-[H])(-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8:17]-[H:62],"EVODEX.1-P7101,EVODEX.1-P7429,EVODEX.1-P7461",55690822256008326559354891028385865291772692708481813350222387269166390559214
EVODEX.1-N1288,[H]-[#7:6](-[#6@@:5](-[#6@:3])(-[#6:7])-[H:55])-[H:52].([H]-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#15:29](-[#8:28])(=[#8:30])-[#8:31].[#8:40]-[#6@:39](-[#6@:20])(-[H:75])-[#6@@:37](-[#6@@:22])(-[#8:38])-[H:73]).[#8:41]=[#6:42](-[#8:43]-[H:78])-[#6@:44]>>[#7:6](-[#6@@:5](-[#6@:3])(-[#6:7])-[H:55])(-[#6:42](=[#8:41])-[#6@:44])-[H:52].([#8:28]-[#15:29](=[#8:30])(-[#8:31])-[#8:43]-[H:78].[#8:38]-[#6@@:37](-[#6@@:22])(-[H:73])-[#6@:39](-[#6@:20])(-[#8:40])-[H:75]),"EVODEX.1-P7196,EVODEX.1-P7282,EVODEX.1-P7291",41103080033832428567790764610523860038012521397642548034484439774370932864747
EVODEX.1-N1289,[H]-[#8]-[#15](=[#8])(-[#8]-[H])-[#8].[H]-[#7:7](-[#6@@:8])-[H:86]>>[H]-[#7](-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](=[#8])-[#7:7](-[#6@@:8])-[H:86].[H]-[#8],"EVODEX.1-P7219,EVODEX.1-P7307,EVODEX.1-P7309",46511483792552861659373501568051606650117067597007792624469469233467163353666
EVODEX.1-N1290,[#6:2]-[#6:3](=[#8:4])-[#7:5](-[#6@:6])-[H:76].[H]-[#8:48]-[#15:47]>>[H]-[#8]-[#6@@]1(-[H])-[#6@@](-[H])(-[#8]-[H])-[#6@](-[H])(-[#7]2:[#6](-[H]):[#7]:[#6]3:[#6](-[#7](-[H])-[H]):[#7]:[#6](-[H]):[#7]:[#6]:2:3)-[#8]-[#6@]-1(-[H])-[#6](-[H])(-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8:48]-[#15:47].[H]-[#8]-[#6:3](-[#6:2])=[#8:4].[H]-[#7:5](-[#6@:6])-[H:76],"EVODEX.1-P7485,EVODEX.1-P7486,EVODEX.1-P7541",54106471973478627283464751498234026708153785088596355832543477335923157435129
EVODEX.1-N1291,[H]-[#7:47](-[#6:46](-[#6:45])(-[#6:48])-[H:130])-[H:118]>>[H]-[#8]-[#6](-[H])(-[H])-[#6@@]1(-[H])-[#8]-[#6@](-[H])(-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#6](-[H])(-[H])-[#6@@]2(-[H])-[#8]-[#6@@](-[H])(-[#7]3:[#6](-[H]):[#6](-[H]):[#6](=[#8]):[#7](-[H]):[#6]:3=[#8])-[#6@](-[H])(-[#8]-[H])-[#6@]-2(-[H])-[#8]-[H])-[#6@](-[H])(-[#7](-[H])-[#6](=[#8])-[#6](-[H])(-[H])-[H])-[#6@@](-[H])(-[#8]-[#6@@](-[H])(-[#6](=[#8])-[#7:47](-[#6@@:46](-[#6:45])(-[#6:48])-[H:130])-[H:118])-[#6](-[H])(-[H])-[H])-[#6@]-1(-[H])-[#8]-[H],"EVODEX.1-P7499,EVODEX.1-P7522,EVODEX.1-P7533",76621808710416810030895367711025835746865491054370056269647677839662788189447
EVODEX.1-N1292,[H]-[#7:47](-[#6:46](-[#6:45])(-[#6:48])-[H:130])-[H:118].[H]-[#8]-[#6@@]1(-[H])-[#6@@](-[H])(-[#8]-[H])-[#6@](-[H])(-[#7]2:[#6](-[H]):[#7]:[#6]3:[#6](-[#7](-[H])-[H]):[#7]:[#6](-[H]):[#7]:[#6]:2:3)-[#8]-[#6@]-1(-[H])-[#6](-[H])(-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8:78]-[#15:79]>>[H]-[#8]-[#6](-[H])(-[H])-[#6@@]1(-[H])-[#8]-[#6@](-[H])(-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#6](-[H])(-[H])-[#6@@]2(-[H])-[#8]-[#6@@](-[H])(-[#7]3:[#6](-[H]):[#6](-[H]):[#6](=[#8]):[#7](-[H]):[#6]:3=[#8])-[#6@](-[H])(-[#8]-[H])-[#6@]-2(-[H])-[#8]-[H])-[#6@](-[H])(-[#7](-[H])-[#6](=[#8])-[#6](-[H])(-[H])-[H])-[#6@@](-[H])(-[#8]-[#6@@](-[H])(-[#6](=[#8])-[#7:47](-[#6@@:46](-[#6:45])(-[#6:48])-[H:130])-[H:118])-[#6](-[H])(-[H])-[H])-[#6@]-1(-[H])-[#8]-[H].[H]-[#8:78]-[#15:79],"EVODEX.1-P7500,EVODEX.1-P7523,EVODEX.1-P7534",38499820171511551926530210487978744622734090510735173124562140048616179452942
EVODEX.1-N1293,[H]-[#6:24](-[#6:22]-[#6@:21](-[H:96])(-[#6@@:2](-[#6:1])(-[#6:3])-[#6@:18])-[#6:20])(-[#8:25]-[H])-[H:94]>>[#6:1]-[#6@:2](-[#6:3])(-[#6@:18])-[#6@:21](-[#6:20])(-[#6:22]-[#6:24](=[#8:25])-[H:94])-[H:96],"EVODEX.1-P39,EVODEX.1-P41",105954491393457637124605710126652315826720783726272262259298411027924689910787
EVODEX.1-N1294,[H]-[#6@@:4]1(-[#8:5]-[H])-[#8:3]-[#6@@:2]-[#6@:10](-[#8:11])(-[H:22])-[#6@@:8](-[#8:9])(-[H:20])-[#6@:6]-1(-[#8:7])-[H:18].[#8:12]=[#8:13]>>[#8:3]1-[#6@@:2]-[#6@:10](-[#6@@:8](-[#6@:6](-[#6:4]-1=[#8:5])(-[#8:7])-[H:18])(-[#8:9])-[H:20])(-[#8:11])-[H:22].[H]-[#8:12]-[#8:13]-[H],"EVODEX.1-P123,EVODEX.1-P129",115299006677529348837860085819863046322317453834721950894589664745585942758401
EVODEX.1-N1295,[H]-[#6@:24]1(-[#6@:13]-[#6@:12](-[H:90])(-[#6:11])-[#6@:27](-[#6@@:9])(-[#6:28])-[#6:26]-[#6:25]-1(-[H])-[H:109])-[#6@:22](-[#6@@:16])(-[#6:21])-[#6:23]>>[#6:11]-[#6@@:12]1(-[H:90])-[#6@:13]-[#6:24](-[#6@:22](-[#6@@:16])(-[#6:21])-[#6:23])=[#6:25](-[H:109])-[#6:26]-[#6@@:27]-1(-[#6@@:9])-[#6:28],"EVODEX.1-P135,EVODEX.1-P603",50884839437165008163129553050105859460242267936328208210872066828390602986775
EVODEX.1-N1296,([#6:7]=[#8:8].[#6:17]=[#8:18]).([H]-[#6@@:30]1(-[#8:31]-[H])-[#6@@:28](-[#8:29])(-[H:65])-[#6@:26](-[#8:27])(-[H:63])-[#6@@:25]-[#6@:33](-[#6:34])(-[H:71])-[#8:32]-1.[#8:41]-[#6@@:40](-[#6@@:21])(-[H:78])-[#6@@:38](-[#8:39])(-[H:76])-[#6@:36](-[#6@:23])(-[#8:37])-[H:74])>>([H]-[#8:8]-[#6:7].[#6:17]-[#8:18]-[H]).([#8:27]-[#6@:26]1(-[#6@@:25]-[#6@:33](-[#8:32]-[#6:30](-[#6@@:28]-1(-[#8:29])-[H:65])=[#8:31])(-[#6:34])-[H:71])-[H:63].[#8:37]-[#6@:36](-[#6@:23])(-[H:74])-[#6@:38](-[#8:39])(-[H:76])-[#6@@:40](-[#6@@:21])(-[#8:41])-[H:78]),"EVODEX.1-P170,EVODEX.1-P171",29927716004498953176080690277249109031505114402998488421917384861635629393032
EVODEX.1-N1297,[H]-[#6:15](-[#6:14]1(-[#6:16])-[#16:13]-[#6:12]2-[#6@@:8](-[#7:7])(-[H:33])-[#6:9]-[#7:11]-2-[#6:17]-1(-[H])-[#6:18])(-[H:35])-[H:36].[H]-[#8]-[#6](=[#8])-[#6:26](-[#6:25])=[#8:27].[#8:31]=[#8:32]>>[#7:7]-[#6@:8]1(-[H:33])-[#6:9]-[#7:11]2-[#6:12]-1-[#16:13]-[#6:15](-[H:35])(-[H:36])-[#6:14](-[#6:16])=[#6:17]-2-[#6:18].[H]-[#8:31]-[#6:26](-[#6:25])=[#8:27].[H]-[#8:32]-[H],"EVODEX.1-P612,EVODEX.1-P623",25820941879083195169150661871874032486005157797588932395539525270067825565821
EVODEX.1-N1298,[H]-[#6:15](-[#6:14]1(-[#6:16])-[#16:13]-[#6:12]2-[#6@@:8](-[#7:7])(-[H:33])-[#6:9]-[#7:11]-2-[#6:17]-1(-[H])-[#6:18])(-[H:35])-[H:36].[H]-[#8]-[#6](=[#8])-[#6:26](-[#6:25])=[#8:27]>>[#7:7]-[#6@:8]1(-[H:33])-[#6:9]-[#7:11]2-[#6:12]-1-[#16:13]-[#6:15](-[H:35])(-[H:36])-[#6:14](-[#6:16])=[#6:17]-2-[#6:18].[H]-[#8]-[#6:26](-[#6:25])=[#8:27],"EVODEX.1-P614,EVODEX.1-P621",17572417020341597271574818989308466311930711638313311499933848533677340637220
EVODEX.1-N1299,[H]-[#6:15](-[#6:14]1(-[#6:16])-[#16:13]-[#6:12]2-[#6@@:8](-[#7:7])(-[H:33])-[#6:9]-[#7:11]-2-[#6:17]-1(-[H])-[#6:18])(-[H:35])-[H:36].[H]-[#8:30]-[#6:28](-[#6:26](-[#6:25])=[#8:27])=[#8:29]>>[#6:28](=[#8:29])=[#8:30].[#7:7]-[#6@:8]1(-[H:33])-[#6:9]-[#7:11]2-[#6:12]-1-[#16:13]-[#6:15](-[H:35])(-[H:36])-[#6:14](-[#6:16])=[#6:17]-2-[#6:18].[H]-[#8]-[#6:26](-[#6:25])=[#8:27],"EVODEX.1-P615,EVODEX.1-P622",49736569402091275276616889953131851195985473702914025921343728417587777512044
EVODEX.1-N1300,[H]-[#6:15](-[#6:14]1(-[#6:16])-[#16:13]-[#6:12]2-[#6@@:8](-[#7:7])(-[H:33])-[#6:9]-[#7:11]-2-[#6:17]-1(-[H])-[#6:18])(-[H:35])-[H:36].[H]-[#8:30]-[#6:28](-[#6:26](-[#6:25])=[#8:27])=[#8:29].[#8]=[#8:31]>>[#6:28](=[#8:29])=[#8:30].[#7:7]-[#6@:8]1(-[H:33])-[#6:9]-[#7:11]2-[#6:12]-1-[#16:13]-[#6:15](-[H:35])(-[H:36])-[#6:14](-[#6:16])=[#6:17]-2-[#6:18].[H]-[#8:31]-[#6:26](-[#6:25])=[#8:27],"EVODEX.1-P616,EVODEX.1-P624",72409170034799158819442903244562094340368801487002220304946834293854884844126
EVODEX.1-N1301,,"EVODEX.1-P851,EVODEX.1-P854",22759292637570660669677845012005697712166391042404388576206738133519214094625
EVODEX.1-N1302,([#7:22]-[#6@:23](-[#6:24])(-[#6@@:48])-[H:140].[#7:30]-[#6@@:31](-[#6:32]-[#16:33]-[#16:34]-[#6:35])(-[#6:45])-[H:130])>>([H]-[#16:33]-[#6:32]-[#6@:31](-[#7:30])(-[#6:45])-[H:130].[#6:24]-[#6@@:23](-[#7:22])(-[#6@@:48])-[H:140]).[H]-[#16:34]-[#6:35],"EVODEX.1-P1219,EVODEX.1-P1221",97101861568899074953875824037843121345826464841141349036240946239665644184186
EVODEX.1-N1303,[#6:9]-[#16:10]-[#16:11]-[#6:12]>>[H]-[#16:10]-[#6:9].[H]-[#16:11]-[#6:12],"EVODEX.1-P1222,EVODEX.1-P1223",39252703617161316536387382561203766526842294234605903127377650594148226998316
EVODEX.1-N1304,([H]-[#7:11](-[#6:10])-[H:37].[#7:3]-[#6@@:2](-[#6:1])(-[#6:12])-[H:62]).[#7:27]-[#6:28](=[#8:29])-[#8:30]-[#15:31]>>([#6:1]-[#6@:2](-[#7:3])(-[#6:12])-[H:62].[#6:10]-[#7:11](-[#6:28](-[#7:27])=[#8:29])-[H:37]).[H]-[#8:30]-[#15:31],"EVODEX.1-P1343,EVODEX.1-P1348",79181710919613672227619427348156715590329423122497169295467081982253950978697
EVODEX.1-N1305,[H]-[#16:48]-[#6:47].[#6:52]-[#6@:53](-[#8:54]-[#6:55](=[#8:56])-[#6:57])(-[#6:66])-[H:114]>>[#6:47]-[#16:48]-[#6:55](=[#8:56])-[#6:57].[H]-[#8:54]-[#6@@:53](-[#6:52])(-[#6:66])-[H:114],"EVODEX.1-P1417,EVODEX.1-P1468",113292149166004335916778269713954985660023302777874975016994143886258951953013
