id,smirks,sources
EVODEX.2-E31,[#8:1](-[#1])-[#1].[#8:23](-[#6@:22])-[#6:24](-[#6@:25])(-[#1:92])-[#1:93]>>[#8:1](-[#6:24](-[#6@:25])(-[#1:92])-[#1:93])-[#1].[#8:23](-[#6@:22])-[#1],"EVODEX.2-P4280,EVODEX.2-P4004,EVODEX.2-P4097,EVODEX.2-P4106,EVODEX.2-P4281"
EVODEX.2-E32,[#6:4]-[#6:5](=[#8:6])-[#8:7]-[#1].[#7:1](-[#1])(-[#1])-[#1]>>[#7:1](-[#6:5](-[#6:4])=[#8:6])(-[#1])-[#1].[#8:7](-[#1])-[#1],"EVODEX.2-P4962,EVODEX.2-P4759,EVODEX.2-P5021,EVODEX.2-P4984,EVODEX.2-P5006"
EVODEX.2-E33,[#6:11]-[#6@@:12]1(-[#6:13]-[#8:14]-1)-[#1:27].[#8:17](-[#1])-[#1]>>[#6:11]-[#6@:12](-[#6:13]-[#8:14]-[#1])(-[#8:17]-[#1])-[#1:27],"EVODEX.2-P4328,EVODEX.2-P4334,EVODEX.2-P4335,EVODEX.2-P4336,EVODEX.2-P4337"
EVODEX.2-E34,[#7:2]-[#6:7](-[#7:6])=[#7:8]-[#1].[#8:9](-[#1])-[#1]>>[#7:2]-[#6:7](-[#7:6])=[#8:9].[#7:8](-[#1])(-[#1])-[#1],"EVODEX.2-P5264,EVODEX.2-P5277,EVODEX.2-P5256,EVODEX.2-P5266,EVODEX.2-P5259"
EVODEX.2-E35,[#6:4]-[#7:5](-[#6:6](=[#8:7])-[#1:19])-[#1].[#8:8](-[#1])-[#1]>>[#6:4]-[#7:5](-[#1])-[#1].[#6:6](=[#8:7])(-[#8:8]-[#1])-[#1:19],"EVODEX.2-P5155,EVODEX.2-P5173,EVODEX.2-P5149,EVODEX.2-P5168,EVODEX.2-P5152"
EVODEX.2-E36,[#6:9]-[#6:10](=[#8:11])-[#1:27].[#6:1](#[#7:2])-[#1]>>[#6:1](#[#7:2])-[#6@:10](-[#6:9])(-[#8:11]-[#1])-[#1:27],"EVODEX.2-P5519,EVODEX.2-P5512,EVODEX.2-P5524,EVODEX.2-P5523,EVODEX.2-P5531"
EVODEX.2-E37,[#6:7]-[#6@:8](-[#8:9]-[#1])(-[#6:10]#[#7:11])-[#1:27]>>[#6:7]-[#6:8](=[#8:9])-[#1:27].[#6:10](#[#7:11])-[#1],"EVODEX.2-P5505,EVODEX.2-P5627,EVODEX.2-P5527,EVODEX.2-P5635,EVODEX.2-P5624"
EVODEX.2-E38,[#6:6]/[#6:7](=[#6:8](\[#6:9])-[#1:34])-[#1:33].[#8:19](-[#1])-[#1]>>[#6:6]-[#6:7](-[#6@:8](-[#6:9])(-[#8:19]-[#1])-[#1:34])(-[#1:33])-[#1],"EVODEX.2-P5691,EVODEX.2-P5682,EVODEX.2-P5699,EVODEX.2-P5698,EVODEX.2-P5693"
EVODEX.2-E39,[#6:6]-[#6:7](-[#6@@:8](-[#8:9]-[#1])(-[#6:10])-[#1:35])(-[#1:33])-[#1]>>[#6:6]/[#6:7](=[#6:8](\[#6:10])-[#1:35])-[#1:33].[#8:9](-[#1])-[#1],"EVODEX.2-P5694,EVODEX.2-P5702,EVODEX.2-P5697,EVODEX.2-P5709,EVODEX.2-P5690"
EVODEX.2-E40,[#8:1]=[#8:2].[#8:11](-[#6@@:10](-[#6@:9])(-[#6@@:12])-[#1])-[#1]>>[#8:1](-[#8:2]-[#1])-[#1].[#6:10](-[#6@:9])(=[#8:11])-[#6@@:12],"EVODEX.2-P125,EVODEX.2-P139,EVODEX.2-P135,EVODEX.2-P138,EVODEX.2-P159"
