id,smirks,sources
EVODEX.0-Em1064,[H][C:13]1[C:12](=[O:11])[C:30](:[C:28]):[C:23](:[C:24])[O:22][C:14]1([H])[C:15].[O:31]=[O:32]>>[O:11]=[C:12]1:[C:13]:[C:14]([C:15]):[O:22]:[C:23](:[C:24]):[C:30]:1:[C:28].[H][O:31]C(C)=O.[H][O:32][H],"EVODEX.0-P13356,EVODEX.0-P13368,EVODEX.0-P13380,EVODEX.0-P13392"
EVODEX.0-Em1065,[H][C:13]1[C:12](=[O:11])[C:30](:[C:28]):[C:23](:[C:24])[O:22][C:14]1([H])[C:15].[H][O:10][C:8]([C:6]([C:5])=[O:7])=[O:9].O=[O:31]>>[C:8](=[O:9])=[O:10].[O:11]=[C:12]1:[C:13]:[C:14]([C:15]):[O:22]:[C:23](:[C:24]):[C:30]:1:[C:28].[H][O:31][C:6]([C:5])=[O:7],"EVODEX.0-P13357,EVODEX.0-P13369,EVODEX.0-P13381,EVODEX.0-P13393"
EVODEX.0-Em1066,[H][C:13]1[C:12](=[O:11])[C:30](:[C:28]):[C:23](:[C:24])[O:22][C:14]1([H])[C:15].[H][O:10][C:8](C(C)=O)=[O:9]>>[C:8](=[O:9])=[O:10].[O:11]=[C:12]1:[C:13]:[C:14]([C:15]):[O:22]:[C:23](:[C:24]):[C:30]:1:[C:28],"EVODEX.0-P13358,EVODEX.0-P13370,EVODEX.0-P13382,EVODEX.0-P13394"
EVODEX.0-Em1067,[H][C:13]1[C:12](=[O:11])[C:30](:[C:28]):[C:23](:[C:24])[O:22][C:14]1([H])[C:15].[H][O:10][C:8]([C:6]([C:5])=[O:7])=[O:9].[O:31]=[O:32]>>[C:8](=[O:9])=[O:10].[O:11]=[C:12]1:[C:13]:[C:14]([C:15]):[O:22]:[C:23](:[C:24]):[C:30]:1:[C:28].[H][O:31][C:6]([C:5])=[O:7].[H][O:32][H],"EVODEX.0-P13359,EVODEX.0-P13371,EVODEX.0-P13383,EVODEX.0-P13395"
EVODEX.0-Em1068,[H][C:22]1([C:23])[O:21][C:20](:[C:19]):[C:13](:[C:14])[C:12](=[O:11])[C:31]1([H])[O:32].OC(=O)[C:6]([C:5])=[O:7].O=[O:33]>>[O:11]=[C:12]1:[C:13](:[C:14]):[C:20](:[C:19]):[O:21]:[C:22]([C:23]):[C:31]:1[O:32].[H][O:33][C:6]([C:5])=[O:7],"EVODEX.0-P13396,EVODEX.0-P13408,EVODEX.0-P13420"
EVODEX.0-Em1069,[H][C:22]1([C:23])[O:21][C:20](:[C:19]):[C:13](:[C:14])[C:12](=[O:11])[C:31]1([H])[O:32].O=[O:34]>>[O:11]=[C:12]1:[C:13](:[C:14]):[C:20](:[C:19]):[O:21]:[C:22]([C:23]):[C:31]:1[O:32].[H][O:34][H],"EVODEX.0-P13397,EVODEX.0-P13409,EVODEX.0-P13421"
EVODEX.0-Em1070,[H][C:22]1([C:23])[O:21][C:20](:[C:19]):[C:13](:[C:14])[C:12](=[O:11])[C:31]1([H])[O:32].OC(=O)[C:6]([C:5])=[O:7]>>[O:11]=[C:12]1:[C:13](:[C:14]):[C:20](:[C:19]):[O:21]:[C:22]([C:23]):[C:31]:1[O:32].[H]O[C:6]([C:5])=[O:7],"EVODEX.0-P13398,EVODEX.0-P13410,EVODEX.0-P13422"
EVODEX.0-Em1071,[H][C:22]1([C:23])[O:21][C:20](:[C:19]):[C:13](:[C:14])[C:12](=[O:11])[C:31]1([H])[O:32].O=[O:33]>>[O:11]=[C:12]1:[C:13](:[C:14]):[C:20](:[C:19]):[O:21]:[C:22]([C:23]):[C:31]:1[O:32].[H][O:33]C(C)=O,"EVODEX.0-P13399,EVODEX.0-P13411,EVODEX.0-P13423"
EVODEX.0-Em1072,[H][C:22]1([C:23])[O:21][C:20](:[C:19]):[C:13](:[C:14])[C:12](=[O:11])[C:31]1([H])[O:32].[H][O:10][C:8]([C:6]=[O:7])=[O:9]>>[C:8](=[O:9])=[O:10].[O:11]=[C:12]1:[C:13](:[C:14]):[C:20](:[C:19]):[O:21]:[C:22]([C:23]):[C:31]:1[O:32],"EVODEX.0-P13400,EVODEX.0-P13412,EVODEX.0-P13424"
EVODEX.0-Em1073,[H][C:22]1([C:23])[O:21][C:20](:[C:19]):[C:13](:[C:14])[C:12](=[O:11])[C:31]1([H])[O:32].[H][O:10][C:8](C(C)=O)=[O:9].O=[O:34]>>[C:8](=[O:9])=[O:10].[O:11]=[C:12]1:[C:13](:[C:14]):[C:20](:[C:19]):[O:21]:[C:22]([C:23]):[C:31]:1[O:32].[H][O:34][H],"EVODEX.0-P13401,EVODEX.0-P13413,EVODEX.0-P13425"
EVODEX.0-Em1074,[H][C:22]1([C:23])[O:21][C:20](:[C:19]):[C:13](:[C:14])[C:12](=[O:11])[C:31]1([H])[O:32]>>[O:11]=[C:12]1:[C:13](:[C:14]):[C:20](:[C:19]):[O:21]:[C:22]([C:23]):[C:31]:1[O:32],"EVODEX.0-P13402,EVODEX.0-P13414,EVODEX.0-P13426"
EVODEX.0-Em1075,[H][C:22]1([C:23])[O:21][C:20](:[C:19]):[C:13](:[C:14])[C:12](=[O:11])[C:31]1([H])[O:32].OC(=O)[C:6]([C:5])=[O:7].[O:33]=[O:34]>>[O:11]=[C:12]1:[C:13](:[C:14]):[C:20](:[C:19]):[O:21]:[C:22]([C:23]):[C:31]:1[O:32].[H][O:33][C:6]([C:5])=[O:7].[H][O:34][H],"EVODEX.0-P13403,EVODEX.0-P13415,EVODEX.0-P13427"
EVODEX.0-Em1076,[H][C:22]1([C:23])[O:21][C:20](:[C:19]):[C:13](:[C:14])[C:12](=[O:11])[C:31]1([H])[O:32].[O:33]=[O:34]>>[O:11]=[C:12]1:[C:13](:[C:14]):[C:20](:[C:19]):[O:21]:[C:22]([C:23]):[C:31]:1[O:32].[H][O:33]C(C)=O.[H][O:34][H],"EVODEX.0-P13404,EVODEX.0-P13416,EVODEX.0-P13428"
EVODEX.0-Em1077,[H][C:22]1([C:23])[O:21][C:20](:[C:19]):[C:13](:[C:14])[C:12](=[O:11])[C:31]1([H])[O:32].[H][O:10][C:8]([C:6]([C:5])=[O:7])=[O:9].O=[O:33]>>[C:8](=[O:9])=[O:10].[O:11]=[C:12]1:[C:13](:[C:14]):[C:20](:[C:19]):[O:21]:[C:22]([C:23]):[C:31]:1[O:32].[H][O:33][C:6]([C:5])=[O:7],"EVODEX.0-P13405,EVODEX.0-P13417,EVODEX.0-P13429"
EVODEX.0-Em1078,[H][C:22]1([C:23])[O:21][C:20](:[C:19]):[C:13](:[C:14])[C:12](=[O:11])[C:31]1([H])[O:32].[H][O:10][C:8](C(C)=O)=[O:9]>>[C:8](=[O:9])=[O:10].[O:11]=[C:12]1:[C:13](:[C:14]):[C:20](:[C:19]):[O:21]:[C:22]([C:23]):[C:31]:1[O:32],"EVODEX.0-P13406,EVODEX.0-P13418,EVODEX.0-P13430"
EVODEX.0-Em1079,[H][C:22]1([C:23])[O:21][C:20](:[C:19]):[C:13](:[C:14])[C:12](=[O:11])[C:31]1([H])[O:32].[H][O:10][C:8]([C:6]([C:5])=[O:7])=[O:9].[O:33]=[O:34]>>[C:8](=[O:9])=[O:10].[O:11]=[C:12]1:[C:13](:[C:14]):[C:20](:[C:19]):[O:21]:[C:22]([C:23]):[C:31]:1[O:32].[H][O:33][C:6]([C:5])=[O:7].[H][O:34][H],"EVODEX.0-P13407,EVODEX.0-P13419,EVODEX.0-P13431"
EVODEX.0-Em1080,[H][C:10](:[N:9]):[N:11].[O:31]=[O:32]>>CS([C:10](:[N:9]):[N:11])=[O:31].[H][O:32][H],"EVODEX.0-P13660,EVODEX.0-P13671,EVODEX.0-P13682"
EVODEX.0-Em1081,[H][C:10](:[N:9]):[N:11].[H][S:24][C:23].[O:31]=[O:32]>>[N:9]:[C:10](:[N:11])[S:24]([C:23])=[O:31].[H][O:32][H],"EVODEX.0-P13661,EVODEX.0-P13672,EVODEX.0-P13683"
EVODEX.0-Em1082,[H][S:24][C:23].[O:31]=[O:32]>>N:C(:N)[S:24]([C:23])=[O:31].[H][O:32][H],"EVODEX.0-P13662,EVODEX.0-P13673,EVODEX.0-P13684"
EVODEX.0-Em1083,[H][C:10](:[N:9]):[N:11].[H][S:24][C:23]>>O=[S:24]([C:10](:[N:9]):[N:11])[C:23],"EVODEX.0-P13664,EVODEX.0-P13675,EVODEX.0-P13686"
EVODEX.0-Em1084,[H][C:10](:[N:9]):[N:11].O=[O:31]>>CS([C:10](:[N:9]):[N:11])=[O:31],"EVODEX.0-P13665,EVODEX.0-P13676,EVODEX.0-P13687"
EVODEX.0-Em1085,[H][S:24][C:23]>>N:C(:N)[S:24](=O)[C:23],"EVODEX.0-P13666,EVODEX.0-P13677,EVODEX.0-P13688"
EVODEX.0-Em1086,[H][C:10](:[N:9]):[N:11]>>CS(=O)[C:10](:[N:9]):[N:11],"EVODEX.0-P13667,EVODEX.0-P13678,EVODEX.0-P13689"
EVODEX.0-Em1087,[H][C:10](:[N:9]):[N:11].[H][S:24][C:23].O=[O:31]>>[N:9]:[C:10](:[N:11])[S:24]([C:23])=[O:31],"EVODEX.0-P13669,EVODEX.0-P13680,EVODEX.0-P13691"
EVODEX.0-Em1088,[H][S:24][C:23].O=[O:31]>>N:C(:N)[S:24]([C:23])=[O:31],"EVODEX.0-P13670,EVODEX.0-P13681,EVODEX.0-P13692"
EVODEX.0-Em1089,[H][S:4][C:3].[O:19]=[O:20]>>C:C(:N)[S:4]([C:3])=[O:19].[H][O:20][H],"EVODEX.0-P13693,EVODEX.0-P13704"
EVODEX.0-Em1090,[H][S:4][C:3].[H][C:12](:[C:11]):[N:13].[O:19]=[O:20]>>[C:3][S:4]([C:12](:[C:11]):[N:13])=[O:19].[H][O:20][H],"EVODEX.0-P13694,EVODEX.0-P13705"
EVODEX.0-Em1091,[H][C:12](:[C:11]):[N:13].[O:19]=[O:20]>>CS([C:12](:[C:11]):[N:13])=[O:19].[H][O:20][H],"EVODEX.0-P13695,EVODEX.0-P13706"
EVODEX.0-Em1092,[H][S:4][C:3].[H][C:12](:[C:11]):[N:13]>>O=[S:4]([C:3])[C:12](:[C:11]):[N:13],"EVODEX.0-P13697,EVODEX.0-P13708"
EVODEX.0-Em1093,[H][S:4][C:3].O=[O:19]>>C:C(:N)[S:4]([C:3])=[O:19],"EVODEX.0-P13698,EVODEX.0-P13709"
EVODEX.0-Em1094,[H][C:12](:[C:11]):[N:13]>>CS(=O)[C:12](:[C:11]):[N:13],"EVODEX.0-P13699,EVODEX.0-P13710"
EVODEX.0-Em1095,[H][S:4][C:3]>>C:C(:N)[S:4](=O)[C:3],"EVODEX.0-P13700,EVODEX.0-P13711"
EVODEX.0-Em1096,[H][S:4][C:3].[H][C:12](:[C:11]):[N:13].O=[O:19]>>[C:3][S:4]([C:12](:[C:11]):[N:13])=[O:19],"EVODEX.0-P13702,EVODEX.0-P13713"
EVODEX.0-Em1097,[H][C:12](:[C:11]):[N:13].O=[O:19]>>CS([C:12](:[C:11]):[N:13])=[O:19],"EVODEX.0-P13703,EVODEX.0-P13714"
EVODEX.0-Em1098,[H][C:13]([H])([C:11])[C:14].[O:41]=[O:42]>>[C:2]([C:3]=[C:4][C:5]=[C:6][C:8]=[C:9][C:10]=[C:11][C:13]([C:14])=[O:41])=[C:19][C:20]=[C:21][C:22]=[C:23][C:25]=[C:26][C:27]=[C:28][C:30]=[C:31][C:32]=[C:33].[H][O:42][H],"EVODEX.0-P13720,EVODEX.0-P13728"
EVODEX.0-Em1099,[H][C:13]([H])([C:11])[C:14].O=[O:41]>>[C:2]([C:3]=[C:4][C:5]=[C:6][C:8]=[C:9][C:10]=[C:11][C:13]([C:14])=[O:41])=[C:19][C:20]=[C:21][C:22]=[C:23][C:25]=[C:26][C:27]=[C:28][C:30]=[C:31][C:32]=[C:33],"EVODEX.0-P13721,EVODEX.0-P13729"
EVODEX.0-Em1100,O=[O:41]>>CC(C=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=C)=[O:41],"EVODEX.0-P13722,EVODEX.0-P13730"
EVODEX.0-Em1101,[H][C:13]([H])([C:11])[C:14]>>O=[C:13]([C:11]=[C:10][C:9]=[C:8][C:6]=[C:5][C:4]=[C:3][C:2]=[C:19][C:20]=[C:21][C:22]=[C:23][C:25]=[C:26][C:27]=[C:28][C:30]=[C:31][C:32]=[C:33])[C:14],"EVODEX.0-P13723,EVODEX.0-P13731"
EVODEX.0-Em1102,[H][C:32]([C:30])[C:33].[H][O:79]>>[C:30][C:32]([C:33])[O:79],"EVODEX.0-P13733,EVODEX.0-P13759,EVODEX.0-P13804"
EVODEX.0-Em1103,[H]C(C)(C)[S:52][C:51]>>[H][S:52][C:51],"EVODEX.0-P13768,EVODEX.0-P48659,EVODEX.0-P48665"
EVODEX.0-Em1104,[H][C:53](:[N:52]):[N:54].[H][O:45]>>[O:45][C:53](:[N:52]):[N:54],"EVODEX.0-P13774,EVODEX.0-P13786,EVODEX.0-P13792,EVODEX.0-P13825,EVODEX.0-P13832,EVODEX.0-P47482"
EVODEX.0-Em1105,[H][C:53](:[N:52]):[N:54]>>[H]O[C:53](:[N:52]):[N:54],"EVODEX.0-P13776,EVODEX.0-P13788,EVODEX.0-P13794,EVODEX.0-P13826,EVODEX.0-P13830,EVODEX.0-P47483"
EVODEX.0-Em1106,[H][O:21][H]>>N:C(:N)=[O:21],"EVODEX.0-P13777,EVODEX.0-P13789,EVODEX.0-P13795,EVODEX.0-P13824,EVODEX.0-P13831,EVODEX.0-P39162,EVODEX.0-P44277,EVODEX.0-P44283,EVODEX.0-P44289,EVODEX.0-P44295,EVODEX.0-P44322,EVODEX.0-P44367,EVODEX.0-P44373,EVODEX.0-P44490,EVODEX.0-P44535,EVODEX.0-P44552,EVODEX.0-P44558,EVODEX.0-P44564,EVODEX.0-P44609,EVODEX.0-P44615,EVODEX.0-P44621,EVODEX.0-P44627,EVODEX.0-P44667,EVODEX.0-P44673,EVODEX.0-P44679,EVODEX.0-P44709,EVODEX.0-P44733,EVODEX.0-P44738,EVODEX.0-P44765,EVODEX.0-P44786,EVODEX.0-P44792,EVODEX.0-P44816,EVODEX.0-P44823,EVODEX.0-P44828,EVODEX.0-P45854,EVODEX.0-P45860,EVODEX.0-P45866"
EVODEX.0-Em1107,N:C(:N)[O:53]>>[H][O:53],"EVODEX.0-P13783,EVODEX.0-P44326,EVODEX.0-P44528"
EVODEX.0-Em1108,[O:2]=[O:3].[H][C:11](:[N:10]):[N:12]>>[H]O[C:11](:[N:10]):[N:12].[H][O:2][O:3][H],"EVODEX.0-P13818,EVODEX.0-P13821,EVODEX.0-P13828"
EVODEX.0-Em1109,[O:2]=[O:3].[H][O:1]>>N:C(:N)[O:1].[H][O:2][O:3][H],"EVODEX.0-P13819,EVODEX.0-P13823,EVODEX.0-P13827"
EVODEX.0-Em1110,[O:2]=[O:3].[H][C:11](:[N:10]):[N:12].[H][O:1]>>[O:1][C:11](:[N:10]):[N:12].[H][O:2][O:3][H],"EVODEX.0-P13820,EVODEX.0-P13822,EVODEX.0-P13829"
EVODEX.0-Em1111,[H][O:9][H]>>C:C(:N)=[O:9],"EVODEX.0-P13838,EVODEX.0-P35250,EVODEX.0-P44500,EVODEX.0-P44506,EVODEX.0-P44513,EVODEX.0-P44518,EVODEX.0-P44570,EVODEX.0-P44577,EVODEX.0-P44583,EVODEX.0-P44588,EVODEX.0-P44633,EVODEX.0-P44639,EVODEX.0-P44645,EVODEX.0-P44715,EVODEX.0-P44721,EVODEX.0-P44727"
EVODEX.0-Em1112,[C:1][C:2](=[C:3]([C:4])[C:24]=[O:25])[C:32]=[O:33]>>O1[C:2]([C:1])([C:32])[C:3]1([C:4])[C:24],"EVODEX.0-P13839,EVODEX.0-P13844"
EVODEX.0-Em1113,[C:1][C:2](=[C:3]([C:4])[C:24]=[O:25])[C:32]=[O:33].[H][O:34][H]>>[C:1][C:2]1([C:32])[C:3]([C:4])([C:24])[O:34]1,"EVODEX.0-P13840,EVODEX.0-P13842"
EVODEX.0-Em1114,[H][O:34][H]>>CC1(C)C(C)(C)[O:34]1,"EVODEX.0-P13841,EVODEX.0-P13843"
EVODEX.0-Em1115,O1[C:5]([C:4])([C:17])[C:7]1([C:8])[C:9].[H][S:38][C:37].[H][S:42][C:41]>>[C:4][C:5](=[C:7]([C:8])[C:9]=[O:10])[C:17]=[O:18].[C:37][S:38][S:42][C:41],"EVODEX.0-P13846,EVODEX.0-P13849"
EVODEX.0-Em1116,CC1(C)C(C)(C)[O:6]1>>[H][O:6][H],"EVODEX.0-P13847,EVODEX.0-P13965,EVODEX.0-P13971"
EVODEX.0-Em1117,O1[C:5]([C:4])([C:17])[C:7]1([C:8])[C:9]>>[C:4][C:5](=[C:7]([C:8])[C:9]=[O:10])[C:17]=[O:18],"EVODEX.0-P13850,EVODEX.0-P13851"
EVODEX.0-Em1118,[H][O:1]>>[H]C([H])(C)[O:1],"EVODEX.0-P13863,EVODEX.0-P13881,EVODEX.0-P16165,EVODEX.0-P16278,EVODEX.0-P16300,EVODEX.0-P16311,EVODEX.0-P16333,EVODEX.0-P25340,EVODEX.0-P25350,EVODEX.0-P32248,EVODEX.0-P32509,EVODEX.0-P32526,EVODEX.0-P32550,EVODEX.0-P32577,EVODEX.0-P32583,EVODEX.0-P32589,EVODEX.0-P32595,EVODEX.0-P32702,EVODEX.0-P32748,EVODEX.0-P32786,EVODEX.0-P32792,EVODEX.0-P32798,EVODEX.0-P32824,EVODEX.0-P32835,EVODEX.0-P32916,EVODEX.0-P33014,EVODEX.0-P33099,EVODEX.0-P33102,EVODEX.0-P33105,EVODEX.0-P33108,EVODEX.0-P33196,EVODEX.0-P33234,EVODEX.0-P33237,EVODEX.0-P33240,EVODEX.0-P33243,EVODEX.0-P33246,EVODEX.0-P33251,EVODEX.0-P33273,EVODEX.0-P33302,EVODEX.0-P33308,EVODEX.0-P33314,EVODEX.0-P33340,EVODEX.0-P33627,EVODEX.0-P33665,EVODEX.0-P33672,EVODEX.0-P33678,EVODEX.0-P33683,EVODEX.0-P33689,EVODEX.0-P33695,EVODEX.0-P33699,EVODEX.0-P33706,EVODEX.0-P33712,EVODEX.0-P33773,EVODEX.0-P33801,EVODEX.0-P33804,EVODEX.0-P33819,EVODEX.0-P33825,EVODEX.0-P33831,EVODEX.0-P33838,EVODEX.0-P33844,EVODEX.0-P33850,EVODEX.0-P33856,EVODEX.0-P33890,EVODEX.0-P33895,EVODEX.0-P33901,EVODEX.0-P33915,EVODEX.0-P33923,EVODEX.0-P33937,EVODEX.0-P33953,EVODEX.0-P33970,EVODEX.0-P33977,EVODEX.0-P34000,EVODEX.0-P34045,EVODEX.0-P34051,EVODEX.0-P34072,EVODEX.0-P34078,EVODEX.0-P34084,EVODEX.0-P34090,EVODEX.0-P34095,EVODEX.0-P34137,EVODEX.0-P34143,EVODEX.0-P34154,EVODEX.0-P34160,EVODEX.0-P34166,EVODEX.0-P34216,EVODEX.0-P34223,EVODEX.0-P34244,EVODEX.0-P34250,EVODEX.0-P34256,EVODEX.0-P34262,EVODEX.0-P34268,EVODEX.0-P34273,EVODEX.0-P34292,EVODEX.0-P34318,EVODEX.0-P34323,EVODEX.0-P34328,EVODEX.0-P34331,EVODEX.0-P34354,EVODEX.0-P34359,EVODEX.0-P34366,EVODEX.0-P34371,EVODEX.0-P34382,EVODEX.0-P34389,EVODEX.0-P34400,EVODEX.0-P34405,EVODEX.0-P34414,EVODEX.0-P34420,EVODEX.0-P34427,EVODEX.0-P34442,EVODEX.0-P34449,EVODEX.0-P34460,EVODEX.0-P34466,EVODEX.0-P34472,EVODEX.0-P34477,EVODEX.0-P34483,EVODEX.0-P34489,EVODEX.0-P34495,EVODEX.0-P34538,EVODEX.0-P34554,EVODEX.0-P34664,EVODEX.0-P34710,EVODEX.0-P34768,EVODEX.0-P34784,EVODEX.0-P34800,EVODEX.0-P34832,EVODEX.0-P34898,EVODEX.0-P34909,EVODEX.0-P34931,EVODEX.0-P34961,EVODEX.0-P34967,EVODEX.0-P34978,EVODEX.0-P35046,EVODEX.0-P35052,EVODEX.0-P35150,EVODEX.0-P35156,EVODEX.0-P35161,EVODEX.0-P35167,EVODEX.0-P35171,EVODEX.0-P35188,EVODEX.0-P35198,EVODEX.0-P35203,EVODEX.0-P35347,EVODEX.0-P35637,EVODEX.0-P35719,EVODEX.0-P36000,EVODEX.0-P36340,EVODEX.0-P36754,EVODEX.0-P36856,EVODEX.0-P36931,EVODEX.0-P36937,EVODEX.0-P36943,EVODEX.0-P36949,EVODEX.0-P36979,EVODEX.0-P37286,EVODEX.0-P37292,EVODEX.0-P38809,EVODEX.0-P38815,EVODEX.0-P38821,EVODEX.0-P43104,EVODEX.0-P43107,EVODEX.0-P44959,EVODEX.0-P45816,EVODEX.0-P45962,EVODEX.0-P47300,EVODEX.0-P47751,EVODEX.0-P47763,EVODEX.0-P48839"
EVODEX.0-Em1119,[H]O[C:14][C:2]([C:1])=[C:3][C:4]>>[H][C:3]([C:2]([C:1])=[C:14])[C:4],"EVODEX.0-P13865,EVODEX.0-P13868"
EVODEX.0-Em1120,[H]C([H])(C)[O:23]>>[H][O:23],"EVODEX.0-P13866,EVODEX.0-P16150,EVODEX.0-P16264,EVODEX.0-P16286,EVODEX.0-P16319,EVODEX.0-P16341,EVODEX.0-P32552,EVODEX.0-P33808,EVODEX.0-P33813,EVODEX.0-P34431,EVODEX.0-P34650,EVODEX.0-P35175,EVODEX.0-P37272,EVODEX.0-P37278,EVODEX.0-P39431,EVODEX.0-P44963,EVODEX.0-P45954,EVODEX.0-P46017,EVODEX.0-P46827,EVODEX.0-P47266,EVODEX.0-P47278,EVODEX.0-P47339,EVODEX.0-P47382,EVODEX.0-P47385,EVODEX.0-P47388,EVODEX.0-P47393,EVODEX.0-P47396,EVODEX.0-P47399,EVODEX.0-P47744,EVODEX.0-P47747,EVODEX.0-P47759,EVODEX.0-P54091"
EVODEX.0-Em1121,C:C(:C)[I:103]>>[H][I:103],"EVODEX.0-P13897,EVODEX.0-P13910"
EVODEX.0-Em1122,I[C:102](:[C:101]):[C:104]>>.[H][C:102](:[C:101]):[C:104],"EVODEX.0-P13898,EVODEX.0-P13911"
EVODEX.0-Em1123,Cl[C:57](:[C:51]):[C:56]>>[H][C:57](:[C:51]):[C:56],"EVODEX.0-P13913,EVODEX.0-P13948,EVODEX.0-P13954"
EVODEX.0-Em1124,C:C(:C)[Cl:58]>>[H][Cl:58],"EVODEX.0-P13917,EVODEX.0-P13947,EVODEX.0-P13953,EVODEX.0-P24338,EVODEX.0-P45822,EVODEX.0-P45829,EVODEX.0-P45838,EVODEX.0-P45841,EVODEX.0-P45847"
EVODEX.0-Em1125,[O:1]=[O:2].[H][O:3][C:4]([H])[C:5]>>[O:3]=[C:4][C:5]=[C:6].[H][O:1][O:2][H],"EVODEX.0-P13922,EVODEX.0-P13923,EVODEX.0-P13925"
EVODEX.0-Em1126,[H][S:10][C:9].[H][S:30][C:29].C:C(:C)[Cl:44]>>[H][Cl:44].[C:9][S:10][S:30][C:29],"EVODEX.0-P13944,EVODEX.0-P13950"
EVODEX.0-Em1127,[H][S:10][C:9].[H][S:30][C:29].Cl[C:43](:[C:42]):[C:45]>>[C:9][S:10][S:30][C:29].[H][C:43](:[C:42]):[C:45],"EVODEX.0-P13945,EVODEX.0-P13951"
EVODEX.0-Em1128,O1[C:26]([C:25])([C:34])[C:28]1([C:29])[C:30].[H][O:53][C:52]([C:47])=[C:54]([C:45]=[O:44])[O:55][H]>>[C:2]=[C:3]/[C:4]=[C:5]/[C:6]=[C:8]/[C:9]=[C:10]/[C:11]=[C:13]/[C:14]=[C:15]/[C:16]=[C:17]/[C:19]=[C:20]/[C:21]=[C:22]/[C:24]=[C:25][C:26](=[C:28]([C:29])[C:30])[C:34].[O:44]=[C:45][C:54]([C:52]([C:47])=[O:53])=[O:55],"EVODEX.0-P13966,EVODEX.0-P13969"
EVODEX.0-Em1129,[C:25][C:26]1([C:34])[O:27][C:28]1([C:29])[C:30]>>[C:2]=[C:3]/[C:4]=[C:5]/[C:6]=[C:8]/[C:9]=[C:10]/[C:11]=[C:13]/[C:14]=[C:15]/[C:16]=[C:17]/[C:19]=[C:20]/[C:21]=[C:22]/[C:24]=[C:25][C:26](=[C:28]([C:29])[C:30])[C:34],"EVODEX.0-P13967,EVODEX.0-P13970"
EVODEX.0-Em1130,CC1(C)C(C)(C)[O:27]1.[H][O:53][C:52]([C:47])=[C:54]([C:45]=[O:44])[O:55][H]>>[O:44]=[C:45][C:54]([C:52]([C:47])=[O:53])=[O:55].[H][O:27][H],"EVODEX.0-P13968,EVODEX.0-P13974"
EVODEX.0-Em1131,O1[C:10]([C:9])([C:18])[C:12]1([C:13])[C:14].[H][O:54][C:53]([C:48])=[C:55]([C:46]=[O:45])[O:56][H]>>[C:2](/[C:3]=[C:4]/[C:5]=[C:6]/[C:8]=[C:9][C:10](=[C:12]([C:13])[C:14])[C:18])=[C:21]\[C:22]=[C:23]\[C:24]=[C:25]\[C:27]=[C:28]\[C:29]=[C:30]\[C:32]=[C:33].[O:45]=[C:46][C:55]([C:53]([C:48])=[O:54])=[O:56],"EVODEX.0-P13972,EVODEX.0-P13975"
EVODEX.0-Em1132,[C:9][C:10]1([C:18])[O:11][C:12]1([C:13])[C:14]>>[C:2](/[C:3]=[C:4]/[C:5]=[C:6]/[C:8]=[C:9][C:10](=[C:12]([C:13])[C:14])[C:18])=[C:21]\[C:22]=[C:23]\[C:24]=[C:25]\[C:27]=[C:28]\[C:29]=[C:30]\[C:32]=[C:33],"EVODEX.0-P13973,EVODEX.0-P13976"
EVODEX.0-Em1133,[C:33][C:34]1([C:42])[O:35][C:36]1([C:37])[C:38].[C:9][C:10]1([C:18])[O:11][C:12]1([C:13])[C:14].[H][O:54][C:53]([C:48])=[C:55]([C:46]=[O:45])[O:56][H].[H][O:66][C:65]([C:60])=[C:67]([C:58]=[O:57])[O:68][H]>>[C:2](/[C:3]=[C:4]/[C:5]=[C:6]/[C:8]=[C:9][C:10](=[C:12]([C:13])[C:14])[C:18])=[C:21]\[C:22]=[C:23]\[C:24]=[C:25]\[C:27]=[C:28]\[C:29]=[C:30]\[C:32]=[C:33][C:34](=[C:36]([C:37])[C:38])[C:42].[O:45]=[C:46][C:55]([C:53]([C:48])=[O:54])=[O:56].[O:57]=[C:58][C:67]([C:65]([C:60])=[O:66])=[O:68].,"EVODEX.0-P13977,EVODEX.0-P13979"
EVODEX.0-Em1134,O1[C:10]([C:9])([C:18])[C:12]1([C:13])[C:14].O1[C:34]([C:33])([C:42])[C:36]1([C:37])[C:38]>>[C:2](/[C:3]=[C:4]/[C:5]=[C:6]/[C:8]=[C:9][C:10](=[C:12]([C:13])[C:14])[C:18])=[C:21]\[C:22]=[C:23]\[C:24]=[C:25]\[C:27]=[C:28]\[C:29]=[C:30]\[C:32]=[C:33][C:34](=[C:36]([C:37])[C:38])[C:42],"EVODEX.0-P13978,EVODEX.0-P13980"
EVODEX.0-Em1135,[C:17][O:18].[H][C:4](:[C:3]):[C:5]>>.[C:3]:[C:4](:[C:5])[O:18],"EVODEX.0-P13992,EVODEX.0-P13997"
EVODEX.0-Em1136,C:C(:C)[O:18].[H][C:4](:[C:3]):[C:5]>>[C:3]:[C:4](:[C:5])[O:18],"EVODEX.0-P13993,EVODEX.0-P13998"
