id,smirks,sources,hash
EVODEX.2-Dm287,[#7:1](-[#1])(-[#1])-[#1].[#6:51]-[#6:52](=[#8:53])-[#8:54]>>[#7:1](-[#6:52](-[#6:51])(-[#8:54])-[#1])(-[#1])-[#1].[#8:53](-[#1])-[#1],"EVODEX.2-P1194,EVODEX.2-P4685,EVODEX.2-P4879,EVODEX.2-P4934,EVODEX.2-P4946",28700876840881897847359380287736033919259132002514261978954313741668085800320
EVODEX.2-Dm288,[#6:4]-[#6@@:5](-[#6:6])(-[#7](-[#1])-[#1])-[#1].[#8:52](-[#1])-[#1]>>[#6:4]-[#6:5](-[#6:6])=[#8:52],"EVODEX.2-P1205,EVODEX.2-P1213,EVODEX.2-P1243,EVODEX.2-P1248,EVODEX.2-P1342",16556625160858582069365410582613669194201665241879292840363452504295345110683
EVODEX.2-Dm289,[#7:45](-[#6@@:46](-[#6:47])(-[#6:57]=[#8:58])-[#1])(-[#1])-[#1]>>[#6:46](-[#6:47])(-[#6:57]=[#8:58])=[#8].[#7:45](-[#1])(-[#1])-[#1],"EVODEX.2-P1237,EVODEX.2-P1278,EVODEX.2-P1287,EVODEX.2-P1398,EVODEX.2-P1402",73741118259347952591342479266288299092838503690061966734739008964673665965023
EVODEX.2-Dm290,[#6:5]-[#6@:6](-[#7](-[#1])-[#1])(-[#6:8]=[#8:9])-[#1].[#8:55](-[#1])-[#1]>>[#6:5]-[#6:6](-[#6:8]=[#8:9])=[#8:55],"EVODEX.2-P1255,EVODEX.2-P1283,EVODEX.2-P1285,EVODEX.2-P1362,EVODEX.2-P1392",71485213571492812337043279469070830350215328377884738584950146426998968132927
EVODEX.2-Dm291,[#8:11]=[#8:12].[#8:10](-[#1])-[#1]>>[#6]-[#6](-[#6]=[#8])=[#8:10].[#8:11](-[#8:12]-[#1])-[#1],"EVODEX.2-P1286,EVODEX.2-P1293,EVODEX.2-P1357,EVODEX.2-P1399,EVODEX.2-P1446",20068541499644376411926382143136426161715603879030807332853360325203575927785
EVODEX.2-Dm292,[#7](-[#6:2](-[#6:3])(-[#6:8]=[#8:9])-[#1])(-[#1])-[#1].[#8:12]=[#8:13]>>[#6:2](-[#6:3])(-[#6:8]=[#8:9])=[#8].[#8:12](-[#8:13]-[#1])-[#1],"EVODEX.2-P1288,EVODEX.2-P1291,EVODEX.2-P1386,EVODEX.2-P1393,EVODEX.2-P1403",34536786430187433302649371583245035969069157703741069317384878747878092323471
EVODEX.2-Dm293,[#7](-[#6@:2](-[#6:3])(-[#6:9]=[#8:10])-[#1])(-[#1])-[#1].[#8:13]=[#8:14].[#8:12](-[#1])-[#1]>>[#6:2](-[#6:3])(-[#6:9]=[#8:10])=[#8:12].[#8:13](-[#8:14]-[#1])-[#1],"EVODEX.2-P1289,EVODEX.2-P1356,EVODEX.2-P1359,EVODEX.2-P1364,EVODEX.2-P1401",39398913084218926435867135231921105411085115135566275179604085625534178369788
EVODEX.2-Dm294,[#7:1](-[#6@:2](-[#6:3])(-[#6:9]=[#8:10])-[#1])(-[#1])-[#1].[#8:13]=[#8:14]>>[#6:2](-[#6:3])(-[#6:9]=[#8:10])=[#8].[#7:1](-[#1])(-[#1])-[#1].[#8:13](-[#8:14]-[#1])-[#1],"EVODEX.2-P1290,EVODEX.2-P1292,EVODEX.2-P1347,EVODEX.2-P1394,EVODEX.2-P1444",22701134821655222125361174295535389932112696194887110367208048202938242312747
EVODEX.2-Dm295,[#6:5]-[#6:6](=[#8:7])-[#6:8]=[#8:9].[#7:1](-[#1])(-[#1])-[#1].[#8:11](-[#8:12]-[#1])-[#1]>>[#7:1](-[#6@:6](-[#6:5])(-[#6:8]=[#8:9])-[#1])(-[#1])-[#1].[#8:11]=[#8:12].[#8:7](-[#1])-[#1],"EVODEX.2-P1294,EVODEX.2-P1351,EVODEX.2-P1367,EVODEX.2-P1387,EVODEX.2-P1389",29327012697952001624299488725959233347940835807052133352445639804042637118427
EVODEX.2-Dm296,[#6:5]-[#6:6](=[#8:7])-[#6:8]=[#8:9].[#8:11](-[#8:12]-[#1])-[#1]>>[#7](-[#6@:6](-[#6:5])(-[#6:8]=[#8:9])-[#1])(-[#1])-[#1].[#8:11]=[#8:12].[#8:7](-[#1])-[#1],"EVODEX.2-P1295,EVODEX.2-P1350,EVODEX.2-P1369,EVODEX.2-P1373,EVODEX.2-P1448",28367553257935289136358537801099990402077023765220017950423797736892473348199
EVODEX.2-Dm297,[#7:1](-[#6:2](-[#6:3])(-[#1:11])-[#1])(-[#1])-[#1].[#8:7]=[#8:8].[#8:6](-[#1])-[#1]>>[#6:2](-[#6:3])(=[#8:6])-[#1:11].[#7:1](-[#1])(-[#1])-[#1].[#8:7](-[#8:8]-[#1])-[#1],"EVODEX.2-P1296,EVODEX.2-P1306,EVODEX.2-P1308,EVODEX.2-P1417,EVODEX.2-P1424",105697902053715144020677968431812093549675673249773253283426162816050925211032
EVODEX.2-Dm298,[#7:1](-[#6](-[#6])(-[#1])-[#1])(-[#1])-[#1].[#8:7]=[#8:8]>>[#7:1](-[#1])(-[#1])-[#1].[#8:7](-[#8:8]-[#1])-[#1],"EVODEX.2-P1297,EVODEX.2-P1305,EVODEX.2-P1415,EVODEX.2-P1423,EVODEX.2-P1433",47874298531400932239428532591894641739220081889264932374513173349264776127767
EVODEX.2-Dm299,[#8:7]=[#8:8].[#8:6](-[#1])-[#1]>>[#6](-[#6])(=[#8:6])-[#1].[#8:7](-[#8:8]-[#1])-[#1],"EVODEX.2-P1298,EVODEX.2-P1411,EVODEX.2-P1413,EVODEX.2-P1426,EVODEX.2-P1428",60049356697017753828427582435520915965836527739234087224412677281708993322214
EVODEX.2-Dm300,[#6]-[#7](-[#6:6](-[#6:7])(-[#1:27])-[#1])-[#1]>>[#6:6](-[#6:7])(=[#8])-[#1:27],"EVODEX.2-P1299,EVODEX.2-P1612,EVODEX.2-P1630,EVODEX.2-P1657,EVODEX.2-P1664",112776154333637005919288287110806267897045549497634483676705145192118514760548
EVODEX.2-Dm301,[#6]-[#7](-[#6:6](-[#6:7])(-[#1:27])-[#1])-[#1].[#8:16]=[#8:17].[#8:15](-[#1])-[#1]>>[#6:6](-[#6:7])(=[#8:15])-[#1:27].[#8:16](-[#8:17]-[#1])-[#1],"EVODEX.2-P1300,EVODEX.2-P1594,EVODEX.2-P1609,EVODEX.2-P1621,EVODEX.2-P1625",53644061571227918020231985623256352962384004644315278981329531821573993406476
EVODEX.2-Dm302,[#6]-[#7](-[#6:6](-[#6:7])(-[#1:27])-[#1])-[#1].[#8:16]=[#8:17]>>[#6:6](-[#6:7])(=[#8])-[#1:27].[#8:16](-[#8:17]-[#1])-[#1],"EVODEX.2-P1301,EVODEX.2-P1443,EVODEX.2-P1610,EVODEX.2-P1626,EVODEX.2-P1665",22075748570298976341713625847323206526527716689536916532360910828937963768280
EVODEX.2-Dm303,[#7](-[#6:2](-[#6:3])(-[#1:14])-[#1])(-[#1])-[#1].[#8:10]=[#8:11].[#8:9](-[#1])-[#1]>>[#6:2](-[#6:3])(=[#8:9])-[#1:14].[#8:10](-[#8:11]-[#1])-[#1],"EVODEX.2-P1302,EVODEX.2-P1309,EVODEX.2-P1412,EVODEX.2-P1430,EVODEX.2-P1455",109173534066700858382476404621650757309676416957940704197666721692837876046640
EVODEX.2-Dm304,[#7:1](-[#6:2](-[#6:3])(-[#1:14])-[#1])(-[#1])-[#1]>>[#6:2](-[#6:3])(=[#8])-[#1:14].[#7:1](-[#1])(-[#1])-[#1],"EVODEX.2-P1303,EVODEX.2-P1407,EVODEX.2-P1429,EVODEX.2-P1458,EVODEX.2-P1459",65121692123924789347715761644044025015042544266003048480171627572850665079498
EVODEX.2-Dm305,[#7:1](-[#6:2](-[#6:3])(-[#1:14])-[#1])(-[#1])-[#1].[#8:10]=[#8:11]>>[#6:2](-[#6:3])(=[#8])-[#1:14].[#7:1](-[#1])(-[#1])-[#1].[#8:10](-[#8:11]-[#1])-[#1],"EVODEX.2-P1304,EVODEX.2-P1404,EVODEX.2-P1421,EVODEX.2-P1457,EVODEX.2-P1506",10651657403810438141969918795021218069548250704445647448156804238358659132486
EVODEX.2-Dm306,[#7](-[#6:2](-[#6:3])(-[#1:12])-[#1])(-[#1])-[#1].[#8:7](-[#1])-[#1]>>[#6:2](-[#6:3])(=[#8:7])-[#1:12],"EVODEX.2-P1307,EVODEX.2-P1408,EVODEX.2-P1420,EVODEX.2-P1456,EVODEX.2-P1505",99218357923659859868403297212550083755371574705645726088489132387211093216510
EVODEX.2-Dm307,[#7](-[#6:2](-[#6:3])(-[#1:18])-[#1])(-[#1])-[#1]>>[#6:2](-[#6:3])(=[#8])-[#1:18],"EVODEX.2-P1310,EVODEX.2-P1418,EVODEX.2-P1453,EVODEX.2-P2927,EVODEX.2-P2973",77788936391560326393437055599852171781029407124267411172537730416316591345896
EVODEX.2-Dm308,[#7:1](-[#6:2](-[#6:3])(-[#1:18])-[#1])(-[#1])-[#1].[#8:13](-[#1])-[#1]>>[#6:2](-[#6:3])(=[#8:13])-[#1:18].[#7:1](-[#1])(-[#1])-[#1],"EVODEX.2-P1311,EVODEX.2-P1409,EVODEX.2-P1422,EVODEX.2-P1434,EVODEX.2-P1449",93610484167804916561165485953074489662593812013156425811690955369950263469875
EVODEX.2-Dm309,[#7:1](-[#6:2](-[#6:3])(-[#6:7])-[#1])(-[#1])-[#1].[#8:9]=[#8:10]>>[#6:2](=[#8])(-[#6:3])-[#6:7].[#7:1](-[#1])(-[#1])-[#1].[#8:9](-[#8:10]-[#1])-[#1],"EVODEX.2-P1313,EVODEX.2-P1321,EVODEX.2-P1325,EVODEX.2-P1333,EVODEX.2-P1414",64375817807996790792835063939861007971845903256443002330037134862089035058954
EVODEX.2-Dm310,[#7:1](-[#6](-[#6])(-[#6])-[#1])(-[#1])-[#1].[#8:9]=[#8:10]>>[#7:1](-[#1])(-[#1])-[#1].[#8:9](-[#8:10]-[#1])-[#1],"EVODEX.2-P1314,EVODEX.2-P1330,EVODEX.2-P1340,EVODEX.2-P1344,EVODEX.2-P1406",89088225823093177060701027501953726793820790606041822818124083173063062116087
EVODEX.2-Dm311,[#7](-[#6:2](-[#6:3])(-[#6:6])-[#1])(-[#1])-[#1].[#8:8]=[#8:9].[#8:7](-[#1])-[#1]>>[#6:2](=[#8:7])(-[#6:3])-[#6:6].[#8:8](-[#8:9]-[#1])-[#1],"EVODEX.2-P1315,EVODEX.2-P1323,EVODEX.2-P1329,EVODEX.2-P1332,EVODEX.2-P1339",35763073129130879999160092214466507481043778378619575861581448382656345464950
EVODEX.2-Dm312,[#6:2]-[#6:3](-[#6:4])(-[#7](-[#1])-[#1])-[#1].[#8:7]=[#8:8]>>[#6:2]-[#6:3](-[#6:4])=[#8].[#8:7](-[#8:8]-[#1])-[#1],"EVODEX.2-P1318,EVODEX.2-P1326,EVODEX.2-P1328,EVODEX.2-P1336,EVODEX.2-P1343",112500318081458918196306294916092408410212397336620451872758362610986077377422
EVODEX.2-Dm313,[#7:1](-[#6:2](-[#6:3])(-[#6:8])-[#1])(-[#1])-[#1].[#8:10]=[#8:11].[#8:9](-[#1])-[#1]>>[#6:2](=[#8:9])(-[#6:3])-[#6:8].[#7:1](-[#1])(-[#1])-[#1].[#8:10](-[#8:11]-[#1])-[#1],"EVODEX.2-P1320,EVODEX.2-P1331,EVODEX.2-P1335,EVODEX.2-P1338,EVODEX.2-P1405",15809957880348683810965099968482418810395206034891488125022014906419680773729
EVODEX.2-Dm314,[#8:10]=[#8:11].[#8:9](-[#1])-[#1]>>[#6](=[#8:9])(-[#6])-[#6].[#8:10](-[#8:11]-[#1])-[#1],"EVODEX.2-P1322,EVODEX.2-P1327,EVODEX.2-P1334,EVODEX.2-P1341,EVODEX.2-P5399",56907809260557710163286225852445110304080475480312331262347392464537178993703
EVODEX.2-Dm315,[#6:5]-[#6:8](-[#7](-[#1])-[#1])(-[#1:28])-[#1].[#8:11]=[#8:12]>>[#6:5]-[#6:8](=[#8])-[#1:28].[#8:11](-[#8:12]-[#1])-[#1],"EVODEX.2-P1337,EVODEX.2-P1419,EVODEX.2-P1431,EVODEX.2-P1438,EVODEX.2-P1454",14982220169204762112426481346750743544740307386713064555682009635666690553715
EVODEX.2-Dm316,[#7:1](-[#6@@](-[#6])(-[#6]=[#8])-[#1])(-[#1])-[#1].[#8:14]=[#8:15]>>[#7:1](-[#1])(-[#1])-[#1].[#8:14](-[#8:15]-[#1])-[#1],"EVODEX.2-P1345,EVODEX.2-P1349,EVODEX.2-P1358,EVODEX.2-P1361,EVODEX.2-P1396",107816626766735178394449355335706323525095973142908911204255888720878722438337
EVODEX.2-Dm317,[#6:1]-[#6@@:2](-[#7:3](-[#1])-[#1])(-[#6:4]=[#8:5])-[#1].[#8:8]=[#8:9].[#8:7](-[#1])-[#1]>>[#6:1]-[#6:2](-[#6:4]=[#8:5])=[#8:7].[#7:3](-[#1])(-[#1])-[#1].[#8:8](-[#8:9]-[#1])-[#1],"EVODEX.2-P1346,EVODEX.2-P1355,EVODEX.2-P1360,EVODEX.2-P1382,EVODEX.2-P1385",105489185545275599195691665739458149744802439972771622917885494350816961761391
EVODEX.2-Dm318,[#7:10](-[#1])(-[#1])-[#1].[#8:11](-[#8:12]-[#1])-[#1]>>[#6](-[#6@](-[#6@])(-[#7:10](-[#1])-[#1])-[#1])=[#8].[#8:11]=[#8:12],"EVODEX.2-P1348,EVODEX.2-P1366,EVODEX.2-P1370,EVODEX.2-P1375,EVODEX.2-P1381",3578207199686633645129004997883342181040330621216429927848643278905325624306
EVODEX.2-Dm319,[#6]-[#6](=[#8:6])-[#6]=[#8].[#8:11](-[#8:12]-[#1])-[#1]>>[#8:11]=[#8:12].[#8:6](-[#1])-[#1],"EVODEX.2-P1352,EVODEX.2-P1365,EVODEX.2-P1372,EVODEX.2-P1377,EVODEX.2-P1380",33747240818394330202282842436742674237042410098630278228759269794378435824080
EVODEX.2-Dm320,[#6:6]-[#6:7](=[#8])-[#6:9]=[#8:10].[#8:12](-[#8:13]-[#1])-[#1]>>[#7](-[#6@@:7](-[#6:6])(-[#6:9]=[#8:10])-[#1])(-[#1])-[#1].[#8:12]=[#8:13],"EVODEX.2-P1353,EVODEX.2-P1363,EVODEX.2-P1374,EVODEX.2-P1379,EVODEX.2-P1447",42160694253742771490013124842431397179203737748574408803950223671881154108798
EVODEX.2-Dm321,[#6:6]-[#6:7](=[#8])-[#6:9]=[#8:10].[#7:1](-[#1])(-[#1])-[#1].[#8:12](-[#8:13]-[#1])-[#1]>>[#7:1](-[#6@@:7](-[#6:6])(-[#6:9]=[#8:10])-[#1])(-[#1])-[#1].[#8:12]=[#8:13],"EVODEX.2-P1368,EVODEX.2-P1376,EVODEX.2-P1378,EVODEX.2-P1388,EVODEX.2-P1390",11586474432561357916043124660567183677825141108277773381074933374411733069716
EVODEX.2-Dm322,[#6]-[#6](-[#7:5](-[#1])-[#1])(-[#1])-[#1]>>[#7:5](-[#1])(-[#1])-[#1],"EVODEX.2-P1410,EVODEX.2-P1416,EVODEX.2-P1425,EVODEX.2-P1427,EVODEX.2-P5248",68397495489018690378921549379379037293372698624834420067235994549676223404760
EVODEX.2-Dm323,[#6:6]-[#6:7](=[#8])-[#1:21]>>[#7](-[#6:7](-[#6:6])(-[#1:21])-[#1])(-[#1])-[#1],"EVODEX.2-P1436,EVODEX.2-P1439,EVODEX.2-P1507,EVODEX.2-P3124,EVODEX.2-P3170",87334559267457328885605362491442899834043225443700203641192012271745669360384
EVODEX.2-Dm324,[#6:1]-[#7:2](-[#6:3](-[#6:4])(-[#1:21])-[#1])-[#1].[#8:14](-[#1])-[#1]>>[#6:1]-[#7:2](-[#1])-[#1].[#6:3](-[#6:4])(=[#8:14])-[#1:21],"EVODEX.2-P1440,EVODEX.2-P1508,EVODEX.2-P1578,EVODEX.2-P1580,EVODEX.2-P1595",93053661074214709684281460188106814454906792754639901762596245949908511869411
EVODEX.2-Dm325,[#6:1]-[#7:2](-[#6:3](-[#6:4])(-[#1:21])-[#1])-[#1].[#8:15]=[#8:16]>>[#6:1]-[#7:2](-[#1])-[#1].[#6:3](-[#6:4])(=[#8])-[#1:21].[#8:15](-[#8:16]-[#1])-[#1],"EVODEX.2-P1441,EVODEX.2-P1451,EVODEX.2-P1616,EVODEX.2-P1618,EVODEX.2-P1624",21965342753788436277900806622838003726340166656995256694516869411508589683431
EVODEX.2-Dm326,[#6:1]-[#7:2](-[#6](-[#6])(-[#1])-[#1])-[#1].[#8:15]=[#8:16]>>[#6:1]-[#7:2](-[#1])-[#1].[#8:15](-[#8:16]-[#1])-[#1],"EVODEX.2-P1442,EVODEX.2-P1619,EVODEX.2-P1623,EVODEX.2-P1627,EVODEX.2-P1656",101697244879698894521698756123401895209585881314904169003036909768767162735449
EVODEX.2-Dm327,[#6]-[#7](-[#6:3](-[#6:4])(-[#1:17])-[#1])-[#1].[#8:10](-[#1])-[#1]>>[#6:3](-[#6:4])(=[#8:10])-[#1:17],"EVODEX.2-P1452,EVODEX.2-P1593,EVODEX.2-P1611,EVODEX.2-P1629,EVODEX.2-P1663",77360583564680203893502658949355308083027530880900586274164425279048593300685
EVODEX.2-Dm328,[#6:2]1:[#7:3]:[#6:4]:[#6:5]:[#6:12](-[#6:13](-[#7:14](-[#6:15])-[#1])(-[#1:32])-[#1]):[#6:19]:1.[#8:22]=[#8:23].[#8:21](-[#1])-[#1]>>[#6:2]1:[#7:3]:[#6:4]:[#6:5]:[#6:12](-[#6:13](=[#8:21])-[#1:32]):[#6:19]:1.[#7:14](-[#6:15])(-[#1])-[#1].[#8:22](-[#8:23]-[#1])-[#1],"EVODEX.2-P1460,EVODEX.2-P1464,EVODEX.2-P1469,EVODEX.2-P1479,EVODEX.2-P1492",92741874441399334657846873557617436528345781528194294476061421447905436138708
EVODEX.2-Dm329,[#6:2]1:[#7:3]:[#6:4]:[#6:5]:[#6:12](-[#6:13](-[#7](-[#6])-[#1])(-[#1:32])-[#1]):[#6:19]:1>>[#6:2]1:[#7:3]:[#6:4]:[#6:5]:[#6:12](-[#6:13](=[#8])-[#1:32]):[#6:19]:1,"EVODEX.2-P1461,EVODEX.2-P1465,EVODEX.2-P1472,EVODEX.2-P1486,EVODEX.2-P1501",27679609447403189267506178253643110612826872179479569204995842183866997635746
EVODEX.2-Dm330,[#6:2]1:[#7:3]:[#6:4]:[#6:5]:[#6:12](-[#6:13](-[#7](-[#6])-[#1])(-[#1:32])-[#1]):[#6:19]:1.[#8:22]=[#8:23]>>[#6:2]1:[#7:3]:[#6:4]:[#6:5]:[#6:12](-[#6:13](=[#8])-[#1:32]):[#6:19]:1.[#8:22](-[#8:23]-[#1])-[#1],"EVODEX.2-P1462,EVODEX.2-P1476,EVODEX.2-P1482,EVODEX.2-P1485,EVODEX.2-P1503",24641885120799688883094387625784002710771885847777252625044652868580579569150
EVODEX.2-Dm331,[#6:2]1:[#7:3]:[#6:4]:[#6:5]:[#6:12](-[#6:13](-[#7:14](-[#6@@:15])-[#1])(-[#1:33])-[#1]):[#6:20]:1.[#8:23]=[#8:24]>>[#6:2]1:[#7:3]:[#6:4]:[#6:5]:[#6:12](-[#6:13](=[#8])-[#1:33]):[#6:20]:1.[#7:14](-[#6@@:15])(-[#1])-[#1].[#8:23](-[#8:24]-[#1])-[#1],"EVODEX.2-P1463,EVODEX.2-P1470,EVODEX.2-P1484,EVODEX.2-P1488,EVODEX.2-P1499",76748053083731846194662668934830132806205891253416677564877928993435009716278
EVODEX.2-Dm332,[#6:2]1:[#7:3]:[#6:4]:[#6:5]:[#6:12](-[#6:13](-[#7](-[#6@@])-[#1])(-[#1:34])-[#1]):[#6:21]:1.[#8:24]=[#8:25].[#8:23](-[#1])-[#1]>>[#6:2]1:[#7:3]:[#6:4]:[#6:5]:[#6:12](-[#6:13](=[#8:23])-[#1:34]):[#6:21]:1.[#8:24](-[#8:25]-[#1])-[#1],"EVODEX.2-P1466,EVODEX.2-P1467,EVODEX.2-P1473,EVODEX.2-P1481,EVODEX.2-P1487",50944144867401498494975462588881928393003745862458102632186927482540630942453
EVODEX.2-Dm333,[#6]1:[#7]:[#6]:[#6]:[#6](-[#6](-[#7:14](-[#6@@:15])-[#1])(-[#1])-[#1]):[#6]:1>>[#7:14](-[#6@@:15])(-[#1])-[#1],"EVODEX.2-P1468,EVODEX.2-P1477,EVODEX.2-P1480,EVODEX.2-P1490,EVODEX.2-P1504",90422624296377546851709107431976413368708248695710124020518912857599037786330
EVODEX.2-Dm334,[#6]1:[#7]:[#6]:[#6]:[#6](-[#6](-[#7:14](-[#6:15])-[#1])(-[#1])-[#1]):[#6]:1.[#8:25]=[#8:26]>>[#7:14](-[#6:15])(-[#1])-[#1].[#8:25](-[#8:26]-[#1])-[#1],"EVODEX.2-P1471,EVODEX.2-P1478,EVODEX.2-P1489,EVODEX.2-P1491,EVODEX.2-P1500",5192703803599934728062853166081001650640360182310461970098153954138470860275
EVODEX.2-Dm335,[#6:2]1:[#7:3]:[#6:4]:[#6:5]:[#6:12](-[#6:13](-[#7:14](-[#6@@:15])-[#1])(-[#1:39])-[#1]):[#6:26]:1>>[#6:2]1:[#7:3]:[#6:4]:[#6:5]:[#6:12](-[#6:13](=[#8])-[#1:39]):[#6:26]:1.[#7:14](-[#6@@:15])(-[#1])-[#1],"EVODEX.2-P1474,EVODEX.2-P1493,EVODEX.2-P1495,EVODEX.2-P1497,EVODEX.2-P1502",84279718564247693918585918094419010907885200157392549223134230802082643917623
EVODEX.2-Dm336,[#6:2]1:[#7:3]:[#6:4]:[#6:5]:[#6:12](-[#6:13](-[#7:14](-[#6@@:15])-[#1])(-[#1:39])-[#1]):[#6:26]:1.[#8:28](-[#1])-[#1]>>[#6:2]1:[#7:3]:[#6:4]:[#6:5]:[#6:12](-[#6:13](=[#8:28])-[#1:39]):[#6:26]:1.[#7:14](-[#6@@:15])(-[#1])-[#1],"EVODEX.2-P1475,EVODEX.2-P1483,EVODEX.2-P1494,EVODEX.2-P1496,EVODEX.2-P1498",112366511245335041962407196553139271879552463478447745364356909729238319595228
EVODEX.2-Dm337,[#7:49](-[#6@@:50])(-[#1])-[#1]>>[#7:49](-[#6@@:50])(-[#6](-[#6])(-[#1])-[#1])-[#1],"EVODEX.2-P1509,EVODEX.2-P1731,EVODEX.2-P2704,EVODEX.2-P2708,EVODEX.2-P2724",11093692410201715136325381706427742724429842198806169262630534532520638650080
EVODEX.2-Dm338,[#6:20](=[#8:21])-[#6:22]1=[#6:23](-[#7:24](-[#6@@:25])-[#6:60](=[#6:61](-[#6:62]-1(-[#1:94])-[#1])-[#1:93])-[#1:92])-[#1:69].[#7:15](-[#6@:14])(-[#1])-[#1]>>[#6]-[#6@](-[#6]=[#8])(-[#7:15](-[#6@@:14])-[#1])-[#1].[#6:20](=[#8:21])-[#6:22]1:[#6:23](:[#7&+:24](-[#6@@:25]):[#6:60](:[#6:61](:[#6:62]:1-[#1:94])-[#1:93])-[#1:92])-[#1:69],"EVODEX.2-P1510,EVODEX.2-P1512,EVODEX.2-P1522,EVODEX.2-P1554,EVODEX.2-P1561",20516159593487718508029211502627235179819198124081597589716677609764806677355
EVODEX.2-Dm339,[#6:1]-[#6:2](=[#8:3])-[#6:4]=[#8:5]>>[#6:1]-[#6@:2](-[#6:4]=[#8:5])(-[#7](-[#6@@])-[#1])-[#1].[#8:3](-[#1])-[#1],"EVODEX.2-P1514,EVODEX.2-P1520,EVODEX.2-P1531,EVODEX.2-P1534,EVODEX.2-P1545",1133740652499719587073342281718158255391730761527819497245949768897607346765
EVODEX.2-Dm340,[#6:1]-[#6:2](=[#8])-[#6:4]=[#8:5].[#6:20](=[#8:21])-[#6:22]1=[#6:23](-[#7:24](-[#6@@:25])-[#6:60](=[#6:61](-[#6:62]-1(-[#1:94])-[#1])-[#1:93])-[#1:92])-[#1:69].[#7:15](-[#6@:14])(-[#1])-[#1]>>[#6:1]-[#6@:2](-[#6:4]=[#8:5])(-[#7:15](-[#6@@:14])-[#1])-[#1].[#6:20](=[#8:21])-[#6:22]1:[#6:23](:[#7&+:24](-[#6@@:25]):[#6:60](:[#6:61](:[#6:62]:1-[#1:94])-[#1:93])-[#1:92])-[#1:69],"EVODEX.2-P1516,EVODEX.2-P1519,EVODEX.2-P1537,EVODEX.2-P1581,EVODEX.2-P1585",54303401114644163860586628516951381271696699256380559050264960298760989449765
EVODEX.2-Dm341,[#6:1]-[#6:2](=[#8])-[#6:4]=[#8:5].[#7:15](-[#6@:14])(-[#1])-[#1]>>[#6:1]-[#6@:2](-[#6:4]=[#8:5])(-[#7:15](-[#6@@:14])-[#1])-[#1],"EVODEX.2-P1517,EVODEX.2-P1518,EVODEX.2-P1549,EVODEX.2-P1571,EVODEX.2-P1572",4577429213220542769396267463616184192747199718834798295686085161084197694447
EVODEX.2-Dm342,[#6:1]-[#6:2](=[#8:3])-[#6:4]=[#8:5].[#6:8](=[#8:9])-[#6:10]1=[#6:11](-[#7:12](-[#6@@:13])-[#6:52](=[#6:53](-[#6:54]-1(-[#1:107])-[#1])-[#1:106])-[#1:105])-[#1:81]>>[#6:1]-[#6@:2](-[#6:4]=[#8:5])(-[#7](-[#6@@])-[#1])-[#1].[#6:8](=[#8:9])-[#6:10]1:[#6:11](:[#7&+:12](-[#6@@:13]):[#6:52](:[#6:53](:[#6:54]:1-[#1:107])-[#1:106])-[#1:105])-[#1:81].[#8:3](-[#1])-[#1],"EVODEX.2-P1521,EVODEX.2-P1544,EVODEX.2-P1548,EVODEX.2-P1552,EVODEX.2-P1586",54911715036561913349124266842247093503080077327857558659017516957440148724425
EVODEX.2-Dm343,[#7:55](-[#6@@:56])(-[#1])-[#1]>>[#6]-[#6@](-[#6]=[#8])(-[#7:55](-[#6@@:56])-[#1])-[#1],"EVODEX.2-P1523,EVODEX.2-P1529,EVODEX.2-P1536,EVODEX.2-P1570,EVODEX.2-P5683",48754839208248679280166186915244555501907920185884013930679981369829147953020
EVODEX.2-Dm344,[#6:1]-[#6@@:2](-[#7:3](-[#6@@:4])-[#1])(-[#6:13]=[#8:14])-[#1].[#6:17](=[#8:18])-[#6:19]1:[#6:20](:[#6:21](:[#6:22](:[#7&+:23](-[#6@@:24]):[#6:63]:1-[#1:111])-[#1:87])-[#1:86])-[#1:85]>>[#6:1]-[#6:2](-[#6:13]=[#8:14])=[#8].[#6:17](=[#8:18])-[#6:19]1=[#6:63](-[#7:23](-[#6@@:24])-[#6:22](=[#6:21](-[#6:20]-1(-[#1:85])-[#1])-[#1:86])-[#1:87])-[#1:111].[#7:3](-[#6@@:4])(-[#1])-[#1],"EVODEX.2-P1525,EVODEX.2-P1550,EVODEX.2-P1562,EVODEX.2-P1566,EVODEX.2-P1584",3469108952489303039545383831032897807624034577109454653247844865363426585115
EVODEX.2-Dm345,[#6:1]-[#6:2](=[#8])-[#6:4]=[#8:5].[#6:14](=[#8:15])-[#6:16]1=[#6:17](-[#7:18](-[#6@@:19])-[#6:54](=[#6:55](-[#6:56]-1(-[#1:95])-[#1])-[#1:94])-[#1:93])-[#1:70]>>[#6:1]-[#6@:2](-[#6:4]=[#8:5])(-[#7](-[#6@@])-[#1])-[#1].[#6:14](=[#8:15])-[#6:16]1:[#6:17](:[#7&+:18](-[#6@@:19]):[#6:54](:[#6:55](:[#6:56]:1-[#1:95])-[#1:94])-[#1:93])-[#1:70],"EVODEX.2-P1530,EVODEX.2-P1542,EVODEX.2-P1547,EVODEX.2-P1555,EVODEX.2-P1569",59844423023020156131095204092237957071590744669222055808681491696646985352871
